date,division,district,admissions_24h,cumulative_total,cumulative_deaths,cumulative_discharged,district_raw,source,date_source
2025-03-05,Khulna,Kushtia,0,2,0,2,কুরিয়া,wayback_dghs_pdf,pdf_text
2025-03-05,Khulna,Magura,0,4,0,4,াগুিা,wayback_dghs_pdf,pdf_text
2025-03-05,Khulna,Meherpur,0,15,1,14,ব মহিপুি,wayback_dghs_pdf,pdf_text
2025-03-05,Khulna,Narail,0,22,0,21,নড়াইল,wayback_dghs_pdf,pdf_text
2025-03-05,Khulna,Satkhira,0,2,0,1,সাতক্ষীিা,wayback_dghs_pdf,pdf_text
2025-03-05,Mymensingh,Jamalpur,0,11,0,11,জা ালপুি,wayback_dghs_pdf,pdf_text
2025-03-05,Mymensingh,Mymensingh,0,1,0,1,য় নরসিংহ,wayback_dghs_pdf,pdf_text
2025-03-05,Mymensingh,Netrokona,0,0,0,0,বনত্রমকানা,wayback_dghs_pdf,pdf_text
2025-03-05,Mymensingh,Sherpur,0,0,0,0,বশিপুি,wayback_dghs_pdf,pdf_text
2025-03-05,Rajshahi,Bogura,0,6,0,6,েগুড়া,wayback_dghs_pdf,pdf_text
2025-03-05,Rajshahi,Chapai Nawabganj,0,0,0,0,চাপাইনোেগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-05,Rajshahi,Joypurhat,0,0,0,0,জয়পুিহাট,wayback_dghs_pdf,pdf_text
2025-03-05,Rajshahi,Naogaon,0,3,0,3,নওগাঁ,wayback_dghs_pdf,pdf_text
2025-03-05,Rajshahi,Natore,0,7,0,7,নামটাি,wayback_dghs_pdf,pdf_text
2025-03-05,Rajshahi,Pabna,0,15,0,15,পােনা,wayback_dghs_pdf,pdf_text
2025-03-05,Rajshahi,Rajshahi,0,0,0,0,িাজশাহী,wayback_dghs_pdf,pdf_text
2025-03-05,Rajshahi,Sirajganj,0,9,0,9,রসিাজগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-05,Rangpur,Dinajpur,0,1,0,1,রদনাজপুি,wayback_dghs_pdf,pdf_text
2025-03-05,Rangpur,Gaibandha,0,1,0,1,গাইোন্ধা,wayback_dghs_pdf,pdf_text
2025-03-05,Rangpur,Kurigram,0,1,0,1,কুরড়গ্রা,wayback_dghs_pdf,pdf_text
2025-03-05,Rangpur,Lalmonirhat,0,0,0,0,লাল রনিহাট,wayback_dghs_pdf,pdf_text
2025-03-05,Rangpur,Nilphamari,0,1,0,1,নীলফা ািী,wayback_dghs_pdf,pdf_text
2025-03-05,Rangpur,Panchagarh,0,2,0,2,পঞ্চগড়,wayback_dghs_pdf,pdf_text
2025-03-05,Rangpur,Rangpur,0,0,0,0,িিংপুি,wayback_dghs_pdf,pdf_text
2025-03-05,Rangpur,Thakurgaon,0,0,0,0,ঠাকুিগাঁও,wayback_dghs_pdf,pdf_text
2025-03-05,Sylhet,Habiganj,0,0,0,0,হরেগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-05,Sylhet,Moulvibazar,0,1,0,1,ব ৌলভীোজাি,wayback_dghs_pdf,pdf_text
2025-03-05,Sylhet,Sunamganj,0,0,0,0,সুনা গঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-05,Sylhet,Sylhet,0,5,0,5,রসমলট,wayback_dghs_pdf,pdf_text
2025-03-06,Barishal,Barguna,0,53,0,53,েিগুনা,wayback_dghs_pdf,pdf_text
2025-03-06,Barishal,Barishal,0,61,0,60,েরিশাল,wayback_dghs_pdf,pdf_text
2025-03-06,Barishal,Bhola,0,15,0,15,বভালা,wayback_dghs_pdf,pdf_text
2025-03-06,Barishal,Jhalokati,0,3,0,3,িালকাঠি,wayback_dghs_pdf,pdf_text
2025-03-06,Barishal,Patuakhali,1,85,0,82,পটুয়াখালী,wayback_dghs_pdf,pdf_text
2025-03-06,Barishal,Pirojpur,0,46,0,44,রপমিাজপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Bandarban,0,15,0,14,োন্দিোন,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Brahmanbaria,0,33,0,32,ব্রাহ্মনোরড়য়া,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Chandpur,0,25,0,25,চাঁদপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Chattogram,0,99,1,96,চট্টগ্রা,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Cox's Bazar,0,38,0,37,কক্সোজাি,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Cumilla,0,35,0,33,কুর ল্লা,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Feni,0,2,0,2,বফনী,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Khagrachhari,0,10,0,10,খাগড়াছরড়,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Lakshmipur,0,14,0,14,লক্ষীপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Noakhali,0,12,0,11,বনায়াখালী,wayback_dghs_pdf,pdf_text
2025-03-06,Chattogram,Rangamati,0,3,0,3,িাঙ্গা াটি,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Dhaka,0,15,0,15,ঢাকা,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Dhaka Metro,1,533,9,495,ঢাকা হানগি,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Faridpur,0,10,0,10,ফরিদপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Gazipur,0,32,0,31,গাজীপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Gopalganj,0,0,0,0,বগাপালগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Kishoreganj,0,25,0,25,রকমশািগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Madaripur,0,48,0,48,াদািীপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Manikganj,0,12,0,12,ারনকগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Munshiganj,0,38,0,38,মুরিগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Narayanganj,0,32,0,32,নািায়ণগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Narsingdi,0,31,0,31,নিরসিংদী,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Rajbari,0,5,0,5,িাজোড়ী,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Shariatpur,0,0,0,0,শিীয়তপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Dhaka,Tangail,0,19,0,19,টাঙ্গাইল,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Bagerhat,0,1,0,1,োমগিহাট,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Chuadanga,0,0,0,0,চুয়ািাঙ্গা,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Jashore,0,7,0,4,যমশাি,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Jhenaidah,0,3,0,3,রিনাইদহ,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Khulna,0,17,0,17,খুলনা,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Kushtia,0,2,0,2,কুরিয়া,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Magura,0,4,0,4,াগুিা,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Meherpur,1,16,1,15,ব মহিপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Narail,0,22,0,21,নড়াইল,wayback_dghs_pdf,pdf_text
2025-03-06,Khulna,Satkhira,0,2,0,1,সাতক্ষীিা,wayback_dghs_pdf,pdf_text
2025-03-06,Mymensingh,Jamalpur,0,11,0,11,জা ালপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Mymensingh,Mymensingh,0,1,0,1,য় নরসিংহ,wayback_dghs_pdf,pdf_text
2025-03-06,Mymensingh,Netrokona,0,0,0,0,বনত্রমকানা,wayback_dghs_pdf,pdf_text
2025-03-06,Mymensingh,Sherpur,0,0,0,0,বশিপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Rajshahi,Bogura,0,6,0,6,েগুড়া,wayback_dghs_pdf,pdf_text
2025-03-06,Rajshahi,Chapai Nawabganj,0,0,0,0,চাপাইনোেগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-06,Rajshahi,Joypurhat,0,0,0,0,জয়পুিহাট,wayback_dghs_pdf,pdf_text
2025-03-06,Rajshahi,Naogaon,0,3,0,3,নওগাঁ,wayback_dghs_pdf,pdf_text
2025-03-06,Rajshahi,Natore,0,7,0,7,নামটাি,wayback_dghs_pdf,pdf_text
2025-03-06,Rajshahi,Pabna,0,15,0,15,পােনা,wayback_dghs_pdf,pdf_text
2025-03-06,Rajshahi,Rajshahi,0,0,0,0,িাজশাহী,wayback_dghs_pdf,pdf_text
2025-03-06,Rajshahi,Sirajganj,0,9,0,9,রসিাজগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-06,Rangpur,Dinajpur,0,1,0,1,রদনাজপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Rangpur,Gaibandha,0,1,0,1,গাইোন্ধা,wayback_dghs_pdf,pdf_text
2025-03-06,Rangpur,Kurigram,0,1,0,1,কুরড়গ্রা,wayback_dghs_pdf,pdf_text
2025-03-06,Rangpur,Lalmonirhat,0,0,0,0,লাল রনিহাট,wayback_dghs_pdf,pdf_text
2025-03-06,Rangpur,Nilphamari,0,1,0,1,নীলফা ািী,wayback_dghs_pdf,pdf_text
2025-03-06,Rangpur,Panchagarh,0,2,0,2,পঞ্চগড়,wayback_dghs_pdf,pdf_text
2025-03-06,Rangpur,Rangpur,0,0,0,0,িিংপুি,wayback_dghs_pdf,pdf_text
2025-03-06,Rangpur,Thakurgaon,0,0,0,0,ঠাকুিগাঁও,wayback_dghs_pdf,pdf_text
2025-03-06,Sylhet,Habiganj,0,0,0,0,হরেগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-06,Sylhet,Moulvibazar,0,1,0,1,ব ৌলভীোজাি,wayback_dghs_pdf,pdf_text
2025-03-06,Sylhet,Sunamganj,0,0,0,0,সুনা গঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-06,Sylhet,Sylhet,0,5,0,5,রসমলট,wayback_dghs_pdf,pdf_text
2025-03-07,Barishal,Barguna,0,53,0,53,েিগুনা,wayback_dghs_pdf,pdf_text
2025-03-07,Barishal,Barishal,0,61,0,60,েরিশাল,wayback_dghs_pdf,pdf_text
2025-03-07,Barishal,Bhola,0,15,0,15,বভালা,wayback_dghs_pdf,pdf_text
2025-03-07,Barishal,Jhalokati,0,3,0,3,িালকাঠি,wayback_dghs_pdf,pdf_text
2025-03-07,Barishal,Patuakhali,1,86,0,83,পটুয়াখালী,wayback_dghs_pdf,pdf_text
2025-03-07,Barishal,Pirojpur,0,46,0,44,রপমিাজপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Bandarban,0,15,0,14,োন্দিোন,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Brahmanbaria,0,33,0,32,ব্রাহ্মনোরড়য়া,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Chandpur,0,25,0,25,চাঁদপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Chattogram,1,101,1,98,চট্টগ্রা,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Cox's Bazar,0,38,0,37,কক্সোজাি,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Cumilla,0,35,0,33,কুর ল্লা,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Feni,0,2,0,2,বফনী,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Khagrachhari,0,10,0,10,খাগড়াছরড়,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Lakshmipur,0,14,0,14,লক্ষীপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Noakhali,0,12,0,11,বনায়াখালী,wayback_dghs_pdf,pdf_text
2025-03-07,Chattogram,Rangamati,0,3,0,3,িাঙ্গা াটি,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Dhaka,0,15,0,15,ঢাকা,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Dhaka Metro,2,535,9,497,ঢাকা হানগি,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Faridpur,0,10,0,10,ফরিদপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Gazipur,0,32,0,31,গাজীপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Gopalganj,0,0,0,0,বগাপালগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Kishoreganj,0,25,0,25,রকমশািগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Madaripur,0,48,0,48,াদািীপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Manikganj,0,12,0,12,ারনকগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Munshiganj,0,38,0,38,মুরিগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Narayanganj,0,32,0,32,নািায়ণগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Narsingdi,0,31,0,31,নিরসিংদী,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Rajbari,0,5,0,5,িাজোড়ী,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Shariatpur,0,0,0,0,শিীয়তপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Dhaka,Tangail,0,19,0,19,টাঙ্গাইল,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Bagerhat,0,1,0,1,োমগিহাট,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Chuadanga,0,0,0,0,চুয়ািাঙ্গা,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Jashore,0,7,0,4,যমশাি,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Jhenaidah,0,3,0,3,রিনাইদহ,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Khulna,0,17,0,17,খুলনা,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Kushtia,0,2,0,2,কুরিয়া,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Magura,0,4,0,4,াগুিা,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Meherpur,0,16,1,15,ব মহিপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Narail,0,22,0,21,নড়াইল,wayback_dghs_pdf,pdf_text
2025-03-07,Khulna,Satkhira,0,2,0,1,সাতক্ষীিা,wayback_dghs_pdf,pdf_text
2025-03-07,Mymensingh,Jamalpur,0,11,0,11,জা ালপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Mymensingh,Mymensingh,0,1,0,1,য় নরসিংহ,wayback_dghs_pdf,pdf_text
2025-03-07,Mymensingh,Netrokona,0,0,0,0,বনত্রমকানা,wayback_dghs_pdf,pdf_text
2025-03-07,Mymensingh,Sherpur,0,0,0,0,বশিপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Rajshahi,Bogura,0,6,0,6,েগুড়া,wayback_dghs_pdf,pdf_text
2025-03-07,Rajshahi,Chapai Nawabganj,0,0,0,0,চাপাইনোেগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-07,Rajshahi,Joypurhat,0,0,0,0,জয়পুিহাট,wayback_dghs_pdf,pdf_text
2025-03-07,Rajshahi,Naogaon,0,3,0,3,নওগাঁ,wayback_dghs_pdf,pdf_text
2025-03-07,Rajshahi,Natore,0,7,0,7,নামটাি,wayback_dghs_pdf,pdf_text
2025-03-07,Rajshahi,Pabna,0,15,0,15,পােনা,wayback_dghs_pdf,pdf_text
2025-03-07,Rajshahi,Rajshahi,0,0,0,0,িাজশাহী,wayback_dghs_pdf,pdf_text
2025-03-07,Rajshahi,Sirajganj,0,9,0,9,রসিাজগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-07,Rangpur,Dinajpur,0,1,0,1,রদনাজপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Rangpur,Gaibandha,0,1,0,1,গাইোন্ধা,wayback_dghs_pdf,pdf_text
2025-03-07,Rangpur,Kurigram,0,1,0,1,কুরড়গ্রা,wayback_dghs_pdf,pdf_text
2025-03-07,Rangpur,Lalmonirhat,0,0,0,0,লাল রনিহাট,wayback_dghs_pdf,pdf_text
2025-03-07,Rangpur,Nilphamari,0,1,0,1,নীলফা ািী,wayback_dghs_pdf,pdf_text
2025-03-07,Rangpur,Panchagarh,0,2,0,2,পঞ্চগড়,wayback_dghs_pdf,pdf_text
2025-03-07,Rangpur,Rangpur,0,0,0,0,িিংপুি,wayback_dghs_pdf,pdf_text
2025-03-07,Rangpur,Thakurgaon,0,0,0,0,ঠাকুিগাঁও,wayback_dghs_pdf,pdf_text
2025-03-07,Sylhet,Habiganj,0,0,0,0,হরেগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-07,Sylhet,Moulvibazar,0,1,0,1,ব ৌলভীোজাি,wayback_dghs_pdf,pdf_text
2025-03-07,Sylhet,Sunamganj,0,0,0,0,সুনা গঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-07,Sylhet,Sylhet,0,5,0,5,রসমলট,wayback_dghs_pdf,pdf_text
2025-03-08,Barishal,Barguna,0,53,0,53,েিগুনা,wayback_dghs_pdf,pdf_text
2025-03-08,Barishal,Barishal,0,61,0,60,েরিশাল,wayback_dghs_pdf,pdf_text
2025-03-08,Barishal,Bhola,0,15,0,15,বভালা,wayback_dghs_pdf,pdf_text
2025-03-08,Barishal,Jhalokati,0,3,0,3,িালকাঠি,wayback_dghs_pdf,pdf_text
2025-03-08,Barishal,Patuakhali,3,89,0,83,পটুয়াখালী,wayback_dghs_pdf,pdf_text
2025-03-08,Barishal,Pirojpur,0,45,0,43,রপমিাজপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Bandarban,0,15,0,14,োন্দিোন,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Brahmanbaria,0,33,0,32,ব্রাহ্মনোরড়য়া,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Chandpur,0,25,0,25,চাঁদপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Chattogram,0,101,1,98,চট্টগ্রা,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Cox's Bazar,0,38,0,37,কক্সোজাি,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Cumilla,0,35,0,33,কুর ল্লা,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Feni,0,2,0,2,বফনী,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Khagrachhari,0,10,0,10,খাগড়াছরড়,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Lakshmipur,0,14,0,14,লক্ষীপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Noakhali,0,12,0,11,বনায়াখালী,wayback_dghs_pdf,pdf_text
2025-03-08,Chattogram,Rangamati,0,3,0,3,িাঙ্গা াটি,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Dhaka,0,15,0,15,ঢাকা,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Dhaka Metro,4,539,9,498,ঢাকা হানগি,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Faridpur,0,10,0,10,ফরিদপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Gazipur,0,32,0,31,গাজীপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Gopalganj,0,0,0,0,বগাপালগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Kishoreganj,0,25,0,25,রকমশািগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Madaripur,0,48,0,48,াদািীপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Manikganj,0,12,0,12,ারনকগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Munshiganj,0,38,0,38,মুরিগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Narayanganj,0,32,0,32,নািায়ণগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Narsingdi,0,31,0,31,নিরসিংদী,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Rajbari,0,5,0,5,িাজোড়ী,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Shariatpur,0,0,0,0,শিীয়তপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Dhaka,Tangail,0,19,0,19,টাঙ্গাইল,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Bagerhat,0,1,0,1,োমগিহাট,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Chuadanga,0,0,0,0,চুয়ািাঙ্গা,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Jashore,0,7,0,4,যমশাি,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Jhenaidah,0,3,0,3,রিনাইদহ,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Khulna,0,17,0,17,খুলনা,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Kushtia,0,2,0,2,কুরিয়া,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Magura,0,4,0,4,াগুিা,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Meherpur,0,16,1,15,ব মহিপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Narail,0,22,0,21,নড়াইল,wayback_dghs_pdf,pdf_text
2025-03-08,Khulna,Satkhira,0,2,0,1,সাতক্ষীিা,wayback_dghs_pdf,pdf_text
2025-03-08,Mymensingh,Jamalpur,0,11,0,11,জা ালপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Mymensingh,Mymensingh,0,1,0,1,য় নরসিংহ,wayback_dghs_pdf,pdf_text
2025-03-08,Mymensingh,Netrokona,0,0,0,0,বনত্রমকানা,wayback_dghs_pdf,pdf_text
2025-03-08,Mymensingh,Sherpur,0,0,0,0,বশিপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Rajshahi,Bogura,0,6,0,6,েগুড়া,wayback_dghs_pdf,pdf_text
2025-03-08,Rajshahi,Chapai Nawabganj,0,0,0,0,চাপাইনোেগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-08,Rajshahi,Joypurhat,0,0,0,0,জয়পুিহাট,wayback_dghs_pdf,pdf_text
2025-03-08,Rajshahi,Naogaon,0,3,0,3,নওগাঁ,wayback_dghs_pdf,pdf_text
2025-03-08,Rajshahi,Natore,0,7,0,7,নামটাি,wayback_dghs_pdf,pdf_text
2025-03-08,Rajshahi,Pabna,0,15,0,15,পােনা,wayback_dghs_pdf,pdf_text
2025-03-08,Rajshahi,Rajshahi,0,0,0,0,িাজশাহী,wayback_dghs_pdf,pdf_text
2025-03-08,Rajshahi,Sirajganj,0,9,0,9,রসিাজগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-08,Rangpur,Dinajpur,0,1,0,1,রদনাজপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Rangpur,Gaibandha,0,1,0,1,গাইোন্ধা,wayback_dghs_pdf,pdf_text
2025-03-08,Rangpur,Kurigram,0,1,0,1,কুরড়গ্রা,wayback_dghs_pdf,pdf_text
2025-03-08,Rangpur,Lalmonirhat,0,0,0,0,লাল রনিহাট,wayback_dghs_pdf,pdf_text
2025-03-08,Rangpur,Nilphamari,0,1,0,1,নীলফা ািী,wayback_dghs_pdf,pdf_text
2025-03-08,Rangpur,Panchagarh,0,2,0,2,পঞ্চগড়,wayback_dghs_pdf,pdf_text
2025-03-08,Rangpur,Rangpur,0,0,0,0,িিংপুি,wayback_dghs_pdf,pdf_text
2025-03-08,Rangpur,Thakurgaon,0,0,0,0,ঠাকুিগাঁও,wayback_dghs_pdf,pdf_text
2025-03-08,Sylhet,Habiganj,0,0,0,0,হরেগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-08,Sylhet,Moulvibazar,0,1,0,1,ব ৌলভীোজাি,wayback_dghs_pdf,pdf_text
2025-03-08,Sylhet,Sunamganj,0,0,0,0,সুনা গঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-08,Sylhet,Sylhet,0,5,0,5,রসমলট,wayback_dghs_pdf,pdf_text
2025-03-09,Barishal,Barguna,0,53,0,53,েিগুনা,wayback_dghs_pdf,pdf_text
2025-03-09,Barishal,Barishal,2,63,0,60,েরিশাল,wayback_dghs_pdf,pdf_text
2025-03-09,Barishal,Bhola,0,15,0,15,বভালা,wayback_dghs_pdf,pdf_text
2025-03-09,Barishal,Jhalokati,0,3,0,3,িালকাঠি,wayback_dghs_pdf,pdf_text
2025-03-09,Barishal,Patuakhali,4,93,0,84,পটুয়াখালী,wayback_dghs_pdf,pdf_text
2025-03-09,Barishal,Pirojpur,4,50,0,45,রপমিাজপুি,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Bandarban,0,15,0,15,োন্দিোন,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Brahmanbaria,0,33,0,33,ব্রাহ্মনোরড়য়া,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Chandpur,0,25,0,25,চাঁদপুি,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Chattogram,3,103,1,99,চট্টগ্রা,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Cox's Bazar,0,38,0,37,কক্সোজাি,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Cumilla,0,35,0,34,কুর ল্লা,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Feni,0,2,0,2,বফনী,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Khagrachhari,0,10,0,10,খাগড়াছরড়,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Lakshmipur,0,14,0,14,লক্ষীপুি,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Noakhali,0,12,0,12,বনায়াখালী,wayback_dghs_pdf,pdf_text
2025-03-09,Chattogram,Rangamati,0,3,0,3,িাঙ্গা াটি,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Dhaka,0,15,0,15,ঢাকা,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Dhaka Metro,7,546,9,501,ঢাকা হানগি,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Faridpur,0,10,0,10,ফরিদপুি,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Gazipur,0,32,0,31,গাজীপুি,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Gopalganj,0,0,0,0,বগাপালগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Kishoreganj,0,25,0,25,রকমশািগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Madaripur,0,48,0,48,াদািীপুি,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Manikganj,1,13,0,12,ারনকগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Munshiganj,0,38,0,38,মুরিগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Narayanganj,0,32,0,32,নািায়ণগঞ্জ,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Narsingdi,0,31,0,31,নিরসিংদী,wayback_dghs_pdf,pdf_text
2025-03-09,Dhaka,Rajbari,0,5,0,5,িাজোড়ী,wayback_dghs_pdf,pdf_text
