date,division,district,rain_mm,temp_mean_c,temp_max_c,humidity_pct
2025-10-14,Barishal,Bhola,0.04,26.58,30.22,86.06
2025-10-14,Rajshahi,Bogura,0.0,24.48,29.55,84.7
2025-10-14,Chattogram,Brahmanbaria,0.01,26.18,31.26,85.0
2025-10-14,Chattogram,Chandpur,0.01,25.98,30.47,86.13
2025-10-14,Rajshahi,Chapai Nawabganj,0.0,25.06,29.85,84.76
2025-10-14,Chattogram,Chattogram,0.01,27.51,31.49,83.23
2025-10-14,Khulna,Chuadanga,0.0,25.4,30.3,86.21
2025-10-14,Chattogram,Cox's Bazar,0.46,28.61,29.91,77.47
2025-10-14,Chattogram,Cumilla,0.0,25.95,30.87,86.49
2025-10-14,Dhaka,Dhaka,0.0,25.31,29.96,85.89
2025-10-14,Rangpur,Dinajpur,0.0,23.68,29.46,84.64
2025-10-14,Dhaka,Faridpur,0.0,25.45,29.99,86.25
2025-10-14,Chattogram,Feni,0.02,26.17,30.76,86.54
2025-10-14,Rangpur,Gaibandha,0.0,24.5,29.88,84.22
2025-10-14,Dhaka,Gazipur,0.01,25.73,30.66,85.97
2025-10-14,Dhaka,Gopalganj,0.01,25.47,30.21,86.74
2025-10-14,Sylhet,Habiganj,0.0,26.63,31.91,83.52
2025-10-14,Mymensingh,Jamalpur,0.0,25.27,30.47,84.66
2025-10-14,Khulna,Jashore,0.0,25.28,30.16,86.69
2025-10-14,Barishal,Jhalokati,0.01,25.64,30.22,87.0
2025-10-14,Khulna,Jhenaidah,0.0,25.16,29.96,85.98
2025-10-14,Rajshahi,Joypurhat,0.0,24.48,29.55,84.7
2025-10-14,Chattogram,Khagrachhari,0.02,26.78,33.32,83.36
2025-10-14,Khulna,Khulna,0.0,25.53,30.19,86.54
2025-10-14,Dhaka,Kishoreganj,0.0,26.63,31.91,83.52
2025-10-14,Rangpur,Kurigram,0.0,25.45,30.29,81.32
2025-10-14,Khulna,Kushtia,0.0,25.12,29.99,85.66
2025-10-14,Chattogram,Lakshmipur,0.02,26.25,30.33,86.08
2025-10-14,Rangpur,Lalmonirhat,0.0,24.87,30.46,81.7
2025-10-14,Dhaka,Madaripur,0.01,25.47,30.21,86.74
2025-10-14,Khulna,Magura,0.0,25.16,29.96,85.98
2025-10-14,Dhaka,Manikganj,0.0,25.31,29.96,85.89
2025-10-14,Khulna,Meherpur,0.0,25.12,29.99,85.66
2025-10-14,Sylhet,Moulvibazar,0.0,26.62,31.63,84.4
2025-10-14,Dhaka,Munshiganj,0.01,25.98,30.47,86.13
2025-10-14,Mymensingh,Mymensingh,0.0,25.81,31.08,85.49
2025-10-14,Rajshahi,Naogaon,0.0,23.94,29.43,85.13
2025-10-14,Khulna,Narail,0.0,25.28,30.16,86.69
2025-10-14,Dhaka,Narayanganj,0.01,25.98,30.47,86.13
2025-10-14,Dhaka,Narsingdi,0.01,25.73,30.66,85.97
2025-10-14,Rajshahi,Natore,0.0,24.76,29.55,84.68
2025-10-14,Mymensingh,Netrokona,0.0,25.98,31.05,83.73
2025-10-14,Rangpur,Nilphamari,0.0,24.08,30.37,82.05
2025-10-14,Chattogram,Noakhali,0.02,28.06,30.36,79.27
2025-10-14,Rajshahi,Pabna,0.0,25.07,29.76,84.96
2025-10-14,Rangpur,Panchagarh,0.0,24.84,29.82,75.33
2025-10-14,Barishal,Patuakhali,0.06,27.61,30.0,82.03
2025-10-14,Barishal,Pirojpur,0.01,25.64,30.22,87.0
2025-10-14,Dhaka,Rajbari,0.0,25.16,29.96,85.98
2025-10-14,Rajshahi,Rajshahi,0.0,24.59,29.72,85.09
2025-10-14,Chattogram,Rangamati,0.01,26.69,31.45,82.86
2025-10-14,Rangpur,Rangpur,0.0,24.5,29.88,84.22
2025-10-14,Khulna,Satkhira,0.0,25.53,30.19,86.54
2025-10-14,Dhaka,Shariatpur,0.02,26.25,30.33,86.08
2025-10-14,Mymensingh,Sherpur,0.0,25.27,30.47,84.66
2025-10-14,Rajshahi,Sirajganj,0.0,24.76,29.55,84.68
2025-10-14,Sylhet,Sunamganj,0.0,26.66,31.17,82.08
2025-10-14,Sylhet,Sylhet,0.0,26.63,31.35,82.73
2025-10-14,Dhaka,Tangail,0.0,25.16,29.93,85.9
2025-10-14,Rangpur,Thakurgaon,0.0,23.51,29.51,83.1
2025-10-15,Khulna,Bagerhat,0.0,24.97,29.51,84.07
2025-10-15,Chattogram,Bandarban,1.19,26.1,29.84,87.46
2025-10-15,Barishal,Barguna,0.0,26.19,29.5,80.33
2025-10-15,Barishal,Barishal,0.07,25.88,30.09,82.73
2025-10-15,Barishal,Bhola,0.12,26.17,29.94,82.91
2025-10-15,Rajshahi,Bogura,0.0,24.71,29.84,82.07
2025-10-15,Chattogram,Brahmanbaria,0.01,26.12,31.06,84.61
2025-10-15,Chattogram,Chandpur,0.03,25.59,30.29,82.69
2025-10-15,Rajshahi,Chapai Nawabganj,0.0,24.01,28.76,82.5
2025-10-15,Chattogram,Chattogram,0.93,27.87,31.42,81.23
2025-10-15,Khulna,Chuadanga,0.0,24.42,28.95,84.62
2025-10-15,Chattogram,Cox's Bazar,2.7,29.0,29.95,75.35
2025-10-15,Chattogram,Cumilla,0.2,25.81,30.87,85.49
2025-10-15,Dhaka,Dhaka,0.0,24.91,29.73,82.35
2025-10-15,Rangpur,Dinajpur,0.0,24.01,29.48,82.81
2025-10-15,Dhaka,Faridpur,0.0,24.82,29.47,82.84
2025-10-15,Chattogram,Feni,0.44,26.09,30.97,84.88
2025-10-15,Rangpur,Gaibandha,0.0,24.92,30.12,82.85
2025-10-15,Dhaka,Gazipur,0.0,25.48,30.47,83.41
2025-10-15,Dhaka,Gopalganj,0.0,24.76,29.53,83.7
2025-10-15,Sylhet,Habiganj,0.0,26.71,31.45,83.83
2025-10-15,Mymensingh,Jamalpur,0.0,25.57,30.44,83.2
2025-10-15,Khulna,Jashore,0.0,24.56,29.22,84.58
2025-10-15,Barishal,Jhalokati,0.0,24.97,29.51,84.07
2025-10-15,Khulna,Jhenaidah,0.0,24.4,29.0,83.86
2025-10-15,Rajshahi,Joypurhat,0.0,24.71,29.84,82.07
2025-10-15,Chattogram,Khagrachhari,0.56,26.99,33.08,83.9
2025-10-15,Khulna,Khulna,0.0,24.92,29.39,84.71
2025-10-15,Dhaka,Kishoreganj,0.0,26.71,31.45,83.83
2025-10-15,Rangpur,Kurigram,0.0,25.8,30.48,79.79
2025-10-15,Khulna,Kushtia,0.0,24.19,28.8,84.06
2025-10-15,Chattogram,Lakshmipur,0.07,25.88,30.09,82.73
2025-10-15,Rangpur,Lalmonirhat,0.0,24.98,29.87,81.61
2025-10-15,Dhaka,Madaripur,0.0,24.76,29.53,83.7
2025-10-15,Khulna,Magura,0.0,24.4,29.0,83.86
2025-10-15,Dhaka,Manikganj,0.0,24.91,29.73,82.35
2025-10-15,Khulna,Meherpur,0.0,24.19,28.8,84.06
2025-10-15,Sylhet,Moulvibazar,0.0,26.79,31.45,85.16
2025-10-15,Dhaka,Munshiganj,0.03,25.59,30.29,82.69
2025-10-15,Mymensingh,Mymensingh,0.0,25.75,30.72,84.3
2025-10-15,Rajshahi,Naogaon,0.0,23.75,29.3,82.85
2025-10-15,Khulna,Narail,0.0,24.56,29.22,84.58
2025-10-15,Dhaka,Narayanganj,0.03,25.59,30.29,82.69
2025-10-15,Dhaka,Narsingdi,0.0,25.48,30.47,83.41
2025-10-15,Rajshahi,Natore,0.0,24.41,29.37,81.55
2025-10-15,Mymensingh,Netrokona,0.0,26.06,30.58,84.67
2025-10-15,Rangpur,Nilphamari,0.0,24.39,29.53,81.3
2025-10-15,Chattogram,Noakhali,0.83,28.09,30.28,76.53
2025-10-15,Rajshahi,Pabna,0.0,24.4,29.01,82.61
2025-10-15,Rangpur,Panchagarh,0.0,25.06,28.9,74.94
2025-10-15,Barishal,Patuakhali,0.13,27.3,29.62,79.53
2025-10-15,Barishal,Pirojpur,0.0,24.97,29.51,84.07
2025-10-15,Dhaka,Rajbari,0.0,24.4,29.0,83.86
2025-10-15,Rajshahi,Rajshahi,0.0,23.9,28.95,83.25
2025-10-15,Chattogram,Rangamati,1.35,26.88,30.7,83.14
2025-10-15,Rangpur,Rangpur,0.0,24.92,30.12,82.85
2025-10-15,Khulna,Satkhira,0.0,24.92,29.39,84.71
2025-10-15,Dhaka,Shariatpur,0.07,25.88,30.09,82.73
2025-10-15,Mymensingh,Sherpur,0.0,25.57,30.44,83.2
2025-10-15,Rajshahi,Sirajganj,0.0,24.41,29.37,81.55
2025-10-15,Sylhet,Sunamganj,0.0,27.08,31.09,80.85
2025-10-15,Sylhet,Sylhet,0.0,27.28,31.73,81.0
2025-10-15,Dhaka,Tangail,0.0,25.11,30.01,82.5
2025-10-15,Rangpur,Thakurgaon,0.0,23.96,29.25,80.56
2025-10-16,Khulna,Bagerhat,0.23,25.21,30.04,84.96
2025-10-16,Chattogram,Bandarban,3.56,25.44,27.93,91.85
2025-10-16,Barishal,Barguna,0.09,26.42,29.83,81.0
2025-10-16,Barishal,Barishal,1.58,26.17,30.49,84.54
2025-10-16,Barishal,Bhola,1.49,26.38,30.21,84.24
2025-10-16,Rajshahi,Bogura,0.0,26.08,30.83,81.29
2025-10-16,Chattogram,Brahmanbaria,0.32,26.69,31.35,85.16
2025-10-16,Chattogram,Chandpur,0.85,26.14,30.94,84.61
2025-10-16,Rajshahi,Chapai Nawabganj,0.0,24.57,29.93,81.45
2025-10-16,Chattogram,Chattogram,4.8,27.61,30.65,83.03
2025-10-16,Khulna,Chuadanga,0.0,24.36,29.71,82.41
2025-10-16,Chattogram,Cox's Bazar,1.31,28.9,29.53,74.5
2025-10-16,Chattogram,Cumilla,2.48,26.31,30.93,86.91
2025-10-16,Dhaka,Dhaka,0.03,25.74,30.9,83.11
2025-10-16,Rangpur,Dinajpur,0.0,25.52,30.66,82.05
2025-10-16,Dhaka,Faridpur,0.13,25.4,30.38,83.93
2025-10-16,Chattogram,Feni,5.01,26.38,30.66,86.85
2025-10-16,Rangpur,Gaibandha,0.0,26.26,30.9,81.79
2025-10-16,Dhaka,Gazipur,0.14,26.22,31.35,84.64
2025-10-16,Dhaka,Gopalganj,0.23,25.1,30.16,84.94
2025-10-16,Sylhet,Habiganj,0.01,27.14,31.9,84.37
2025-10-16,Mymensingh,Jamalpur,0.0,26.55,31.16,82.98
2025-10-16,Khulna,Jashore,0.0,24.62,29.83,83.75
2025-10-16,Barishal,Jhalokati,0.23,25.21,30.04,84.96
2025-10-16,Khulna,Jhenaidah,0.0,24.77,29.99,83.46
2025-10-16,Rajshahi,Joypurhat,0.0,26.08,30.83,81.29
2025-10-16,Chattogram,Khagrachhari,5.71,26.55,31.59,87.27
2025-10-16,Khulna,Khulna,0.0,24.83,29.8,83.77
2025-10-16,Dhaka,Kishoreganj,0.01,27.14,31.9,84.37
2025-10-16,Rangpur,Kurigram,0.0,27.0,30.9,74.84
2025-10-16,Khulna,Kushtia,0.0,24.6,29.96,82.65
2025-10-16,Chattogram,Lakshmipur,1.58,26.17,30.49,84.54
2025-10-16,Rangpur,Lalmonirhat,0.0,26.3,30.54,78.77
2025-10-16,Dhaka,Madaripur,0.23,25.1,30.16,84.94
2025-10-16,Khulna,Magura,0.0,24.77,29.99,83.46
2025-10-16,Dhaka,Manikganj,0.03,25.74,30.9,83.11
2025-10-16,Khulna,Meherpur,0.0,24.6,29.96,82.65
2025-10-16,Sylhet,Moulvibazar,0.01,27.19,32.12,84.05
2025-10-16,Dhaka,Munshiganj,0.85,26.14,30.94,84.61
2025-10-16,Mymensingh,Mymensingh,0.0,26.49,31.72,84.53
2025-10-16,Rajshahi,Naogaon,0.0,25.11,30.58,82.82
2025-10-16,Khulna,Narail,0.0,24.62,29.83,83.75
2025-10-16,Dhaka,Narayanganj,0.85,26.14,30.94,84.61
2025-10-16,Dhaka,Narsingdi,0.14,26.22,31.35,84.64
2025-10-16,Rajshahi,Natore,0.0,25.56,30.65,81.41
2025-10-16,Mymensingh,Netrokona,0.0,26.66,31.49,83.94
2025-10-16,Rangpur,Nilphamari,0.0,25.73,30.52,79.89
2025-10-16,Chattogram,Noakhali,4.22,28.2,30.22,77.49
2025-10-16,Rajshahi,Pabna,0.0,25.2,30.35,82.34
2025-10-16,Rangpur,Panchagarh,0.0,25.84,29.77,76.59
2025-10-16,Barishal,Patuakhali,0.43,27.56,29.77,78.07
2025-10-16,Barishal,Pirojpur,0.23,25.21,30.04,84.96
2025-10-16,Dhaka,Rajbari,0.0,24.77,29.99,83.46
2025-10-16,Rajshahi,Rajshahi,0.0,24.83,30.37,82.62
2025-10-16,Chattogram,Rangamati,6.93,26.36,29.99,87.79
2025-10-16,Rangpur,Rangpur,0.0,26.26,30.9,81.79
2025-10-16,Khulna,Satkhira,0.0,24.83,29.8,83.77
2025-10-16,Dhaka,Shariatpur,1.58,26.17,30.49,84.54
2025-10-16,Mymensingh,Sherpur,0.0,26.55,31.16,82.98
2025-10-16,Rajshahi,Sirajganj,0.0,25.56,30.65,81.41
2025-10-16,Sylhet,Sunamganj,0.0,27.71,31.84,80.04
2025-10-16,Sylhet,Sylhet,0.0,27.71,32.21,79.9
2025-10-16,Dhaka,Tangail,0.0,26.11,31.24,82.56
2025-10-16,Rangpur,Thakurgaon,0.0,25.25,30.44,80.79
2025-10-17,Khulna,Bagerhat,0.41,25.81,30.48,82.49
2025-10-17,Chattogram,Bandarban,5.9,24.53,25.77,98.05
2025-10-17,Barishal,Barguna,0.21,26.92,30.06,78.48
2025-10-17,Barishal,Barishal,2.92,26.75,30.67,84.53
2025-10-17,Barishal,Bhola,2.59,26.81,30.43,83.19
2025-10-17,Rajshahi,Bogura,0.0,27.03,31.01,78.78
2025-10-17,Chattogram,Brahmanbaria,0.33,26.79,31.32,86.15
2025-10-17,Chattogram,Chandpur,1.25,26.82,31.06,84.94
2025-10-17,Rajshahi,Chapai Nawabganj,0.0,25.46,29.92,77.39
2025-10-17,Chattogram,Chattogram,8.05,27.44,29.74,86.5
2025-10-17,Khulna,Chuadanga,0.0,25.19,30.12,80.63
2025-10-17,Chattogram,Cox's Bazar,5.71,28.0,28.44,79.44
2025-10-17,Chattogram,Cumilla,2.64,26.55,30.74,87.87
2025-10-17,Dhaka,Dhaka,0.1,26.63,31.21,83.55
2025-10-17,Rangpur,Dinajpur,0.0,26.25,30.62,79.98
2025-10-17,Dhaka,Faridpur,0.27,26.27,31.13,83.54
2025-10-17,Chattogram,Feni,7.47,26.68,30.54,87.79
2025-10-17,Rangpur,Gaibandha,0.0,26.77,30.93,80.52
2025-10-17,Dhaka,Gazipur,0.28,26.73,31.29,85.06
2025-10-17,Dhaka,Gopalganj,0.51,25.81,30.7,83.77
2025-10-17,Sylhet,Habiganj,0.01,27.2,32.05,83.36
2025-10-17,Mymensingh,Jamalpur,0.0,27.04,31.29,80.95
2025-10-17,Khulna,Jashore,0.0,25.29,30.2,82.0
2025-10-17,Barishal,Jhalokati,0.41,25.81,30.48,82.49
2025-10-17,Khulna,Jhenaidah,0.01,25.52,30.48,82.54
2025-10-17,Rajshahi,Joypurhat,0.0,27.03,31.01,78.78
2025-10-17,Chattogram,Khagrachhari,7.66,26.38,30.64,90.77
2025-10-17,Khulna,Khulna,0.0,25.47,30.09,80.44
2025-10-17,Dhaka,Kishoreganj,0.01,27.2,32.05,83.36
2025-10-17,Rangpur,Kurigram,0.0,26.62,30.24,76.48
2025-10-17,Khulna,Kushtia,0.0,25.43,30.21,81.09
2025-10-17,Chattogram,Lakshmipur,2.92,26.75,30.67,84.53
2025-10-17,Rangpur,Lalmonirhat,0.0,26.56,30.48,79.04
2025-10-17,Dhaka,Madaripur,0.51,25.81,30.7,83.77
2025-10-17,Khulna,Magura,0.01,25.52,30.48,82.54
2025-10-17,Dhaka,Manikganj,0.1,26.63,31.21,83.55
2025-10-17,Khulna,Meherpur,0.0,25.43,30.21,81.09
2025-10-17,Sylhet,Moulvibazar,0.0,27.4,32.18,82.3
2025-10-17,Dhaka,Munshiganj,1.25,26.82,31.06,84.94
2025-10-17,Mymensingh,Mymensingh,0.05,26.61,31.49,84.9
2025-10-17,Rajshahi,Naogaon,0.0,25.97,30.64,80.59
2025-10-17,Khulna,Narail,0.0,25.29,30.2,82.0
2025-10-17,Dhaka,Narayanganj,1.25,26.82,31.06,84.94
2025-10-17,Dhaka,Narsingdi,0.28,26.73,31.29,85.06
2025-10-17,Rajshahi,Natore,0.01,26.47,30.98,81.08
2025-10-17,Mymensingh,Netrokona,0.0,26.66,31.46,82.88
2025-10-17,Rangpur,Nilphamari,0.0,26.3,30.45,78.96
2025-10-17,Chattogram,Noakhali,7.5,28.33,30.03,79.14
2025-10-17,Rajshahi,Pabna,0.01,25.99,30.6,82.81
2025-10-17,Rangpur,Panchagarh,0.0,26.18,29.68,77.41
2025-10-17,Barishal,Patuakhali,1.5,27.88,29.82,76.62
2025-10-17,Barishal,Pirojpur,0.41,25.81,30.48,82.49
2025-10-17,Dhaka,Rajbari,0.01,25.52,30.48,82.54
2025-10-17,Rajshahi,Rajshahi,0.0,25.64,30.49,81.07
2025-10-17,Chattogram,Rangamati,3.98,26.36,29.74,90.73
2025-10-17,Rangpur,Rangpur,0.0,26.77,30.93,80.52
2025-10-17,Khulna,Satkhira,0.0,25.47,30.09,80.44
2025-10-17,Dhaka,Shariatpur,2.92,26.75,30.67,84.53
2025-10-17,Mymensingh,Sherpur,0.0,27.04,31.29,80.95
2025-10-17,Rajshahi,Sirajganj,0.01,26.47,30.98,81.08
2025-10-17,Sylhet,Sunamganj,0.0,27.42,31.63,78.46
2025-10-17,Sylhet,Sylhet,0.0,27.34,32.29,78.25
2025-10-17,Dhaka,Tangail,0.03,26.79,31.23,82.56
2025-10-17,Rangpur,Thakurgaon,0.0,25.84,30.12,79.26
2025-10-18,Khulna,Bagerhat,0.37,26.98,30.98,83.54
2025-10-18,Chattogram,Bandarban,6.71,25.71,28.61,89.94
2025-10-18,Barishal,Barguna,1.01,27.77,30.45,80.06
2025-10-18,Barishal,Barishal,0.86,27.51,31.11,84.81
2025-10-18,Barishal,Bhola,1.48,27.7,30.67,83.87
2025-10-18,Rajshahi,Bogura,0.0,27.38,31.09,78.08
2025-10-18,Chattogram,Brahmanbaria,0.04,27.17,31.72,83.25
2025-10-18,Chattogram,Chandpur,0.32,27.2,31.36,85.18
2025-10-18,Rajshahi,Chapai Nawabganj,0.0,25.97,30.58,80.02
2025-10-18,Chattogram,Chattogram,2.99,28.75,31.7,79.72
2025-10-18,Khulna,Chuadanga,0.0,26.17,31.28,81.85
2025-10-18,Chattogram,Cox's Bazar,6.04,28.6,29.7,74.58
2025-10-18,Chattogram,Cumilla,0.18,27.09,31.49,85.93
2025-10-18,Dhaka,Dhaka,0.15,27.02,31.42,83.07
2025-10-18,Rangpur,Dinajpur,0.0,26.45,30.87,81.74
2025-10-18,Dhaka,Faridpur,0.2,26.94,31.33,84.34
2025-10-18,Chattogram,Feni,1.14,27.51,31.58,86.28
2025-10-18,Rangpur,Gaibandha,0.0,26.78,30.73,81.11
2025-10-18,Dhaka,Gazipur,0.17,26.89,31.69,84.32
2025-10-18,Dhaka,Gopalganj,0.24,26.94,31.28,83.68
2025-10-18,Sylhet,Habiganj,0.0,27.42,32.45,79.93
2025-10-18,Mymensingh,Jamalpur,0.01,26.95,31.39,79.34
2025-10-18,Khulna,Jashore,0.01,26.56,31.36,82.88
2025-10-18,Barishal,Jhalokati,0.37,26.98,30.98,83.54
2025-10-18,Khulna,Jhenaidah,0.04,26.56,31.39,83.16
2025-10-18,Rajshahi,Joypurhat,0.0,27.38,31.09,78.08
2025-10-18,Chattogram,Khagrachhari,1.13,28.16,33.69,82.37
2025-10-18,Khulna,Khulna,0.0,26.8,31.17,81.68
2025-10-18,Dhaka,Kishoreganj,0.0,27.42,32.45,79.93
2025-10-18,Rangpur,Kurigram,0.0,26.2,30.26,76.84
2025-10-18,Khulna,Kushtia,0.0,26.28,31.19,81.47
2025-10-18,Chattogram,Lakshmipur,0.86,27.51,31.11,84.81
2025-10-18,Rangpur,Lalmonirhat,0.0,26.5,30.31,80.19
2025-10-18,Dhaka,Madaripur,0.24,26.94,31.28,83.68
2025-10-18,Khulna,Magura,0.04,26.56,31.39,83.16
2025-10-18,Dhaka,Manikganj,0.15,27.02,31.42,83.07
2025-10-18,Khulna,Meherpur,0.0,26.28,31.19,81.47
2025-10-18,Sylhet,Moulvibazar,0.0,27.28,32.2,80.74
2025-10-18,Dhaka,Munshiganj,0.32,27.2,31.36,85.18
2025-10-18,Mymensingh,Mymensingh,0.06,26.66,32.0,82.68
2025-10-18,Rajshahi,Naogaon,0.0,26.4,30.97,81.67
2025-10-18,Khulna,Narail,0.01,26.56,31.36,82.88
2025-10-18,Dhaka,Narayanganj,0.32,27.2,31.36,85.18
2025-10-18,Dhaka,Narsingdi,0.17,26.89,31.69,84.32
2025-10-18,Rajshahi,Natore,0.02,27.03,31.14,80.37
2025-10-18,Mymensingh,Netrokona,0.01,26.62,31.83,79.4
2025-10-18,Rangpur,Nilphamari,0.0,26.33,30.54,80.94
2025-10-18,Chattogram,Noakhali,2.79,28.65,30.41,79.77
2025-10-18,Rajshahi,Pabna,0.04,26.89,31.29,81.41
2025-10-18,Rangpur,Panchagarh,0.0,26.11,29.75,78.08
2025-10-18,Barishal,Patuakhali,3.43,28.12,29.94,81.01
2025-10-18,Barishal,Pirojpur,0.37,26.98,30.98,83.54
2025-10-18,Dhaka,Rajbari,0.04,26.56,31.39,83.16
2025-10-18,Rajshahi,Rajshahi,0.0,26.33,31.12,81.45
2025-10-18,Chattogram,Rangamati,1.6,27.37,32.32,81.09
2025-10-18,Rangpur,Rangpur,0.0,26.78,30.73,81.11
2025-10-18,Khulna,Satkhira,0.0,26.8,31.17,81.68
2025-10-18,Dhaka,Shariatpur,0.86,27.51,31.11,84.81
2025-10-18,Mymensingh,Sherpur,0.01,26.95,31.39,79.34
2025-10-18,Rajshahi,Sirajganj,0.02,27.03,31.14,80.37
2025-10-18,Sylhet,Sunamganj,0.0,27.46,31.99,74.98
2025-10-18,Sylhet,Sylhet,0.0,27.39,32.41,75.74
2025-10-18,Dhaka,Tangail,0.05,26.83,31.29,82.08
2025-10-18,Rangpur,Thakurgaon,0.0,25.78,30.39,82.23
2025-10-19,Khulna,Bagerhat,0.19,27.29,30.97,83.43
2025-10-19,Chattogram,Bandarban,1.75,26.22,29.2,87.11
2025-10-19,Barishal,Barguna,1.07,28.31,30.42,79.24
2025-10-19,Barishal,Barishal,0.35,27.24,30.92,84.51
2025-10-19,Barishal,Bhola,1.05,27.77,30.61,83.3
2025-10-19,Rajshahi,Bogura,0.0,26.74,30.58,81.9
2025-10-19,Chattogram,Brahmanbaria,0.07,26.87,31.61,79.9
2025-10-19,Chattogram,Chandpur,0.13,26.75,31.16,84.85
2025-10-19,Rajshahi,Chapai Nawabganj,0.0,26.34,30.53,82.21
2025-10-19,Chattogram,Chattogram,2.88,28.42,31.02,80.38
2025-10-19,Khulna,Chuadanga,0.0,26.52,31.19,84.74
2025-10-19,Chattogram,Cox's Bazar,3.06,28.92,29.76,76.91
2025-10-19,Chattogram,Cumilla,0.5,26.92,31.27,83.62
2025-10-19,Dhaka,Dhaka,0.03,26.54,31.0,84.31
2025-10-19,Rangpur,Dinajpur,0.0,26.0,30.47,83.39
2025-10-19,Dhaka,Faridpur,0.03,26.64,31.05,85.46
2025-10-19,Chattogram,Feni,1.95,27.23,30.8,84.54
2025-10-19,Rangpur,Gaibandha,0.0,26.39,30.42,82.61
2025-10-19,Dhaka,Gazipur,0.03,26.35,31.33,83.3
2025-10-19,Dhaka,Gopalganj,0.02,26.84,31.2,84.9
2025-10-19,Sylhet,Habiganj,0.01,27.24,32.41,73.87
2025-10-19,Mymensingh,Jamalpur,0.0,26.34,30.95,81.31
2025-10-19,Khulna,Jashore,0.0,26.7,31.31,85.03
2025-10-19,Barishal,Jhalokati,0.19,27.29,30.97,83.43
2025-10-19,Khulna,Jhenaidah,0.01,26.61,31.11,85.31
2025-10-19,Rajshahi,Joypurhat,0.0,26.74,30.58,81.9
2025-10-19,Chattogram,Khagrachhari,2.2,27.6,31.82,82.75
2025-10-19,Khulna,Khulna,0.0,27.13,31.2,83.05
2025-10-19,Dhaka,Kishoreganj,0.01,27.24,32.41,73.87
2025-10-19,Rangpur,Kurigram,0.0,26.34,30.24,76.86
2025-10-19,Khulna,Kushtia,0.0,26.45,30.92,84.64
2025-10-19,Chattogram,Lakshmipur,0.35,27.24,30.92,84.51
2025-10-19,Rangpur,Lalmonirhat,0.0,26.44,30.55,80.11
2025-10-19,Dhaka,Madaripur,0.02,26.84,31.2,84.9
2025-10-19,Khulna,Magura,0.01,26.61,31.11,85.31
2025-10-19,Dhaka,Manikganj,0.03,26.54,31.0,84.31
2025-10-19,Khulna,Meherpur,0.0,26.45,30.92,84.64
2025-10-19,Sylhet,Moulvibazar,0.02,27.53,32.42,73.86
2025-10-19,Dhaka,Munshiganj,0.13,26.75,31.16,84.85
2025-10-19,Mymensingh,Mymensingh,0.0,26.18,31.59,80.34
2025-10-19,Rajshahi,Naogaon,0.0,26.11,30.58,84.07
2025-10-19,Khulna,Narail,0.0,26.7,31.31,85.03
2025-10-19,Dhaka,Narayanganj,0.13,26.75,31.16,84.85
2025-10-19,Dhaka,Narsingdi,0.03,26.35,31.33,83.3
2025-10-19,Rajshahi,Natore,0.0,26.72,30.7,83.36
2025-10-19,Mymensingh,Netrokona,0.0,26.5,31.98,74.47
2025-10-19,Rangpur,Nilphamari,0.0,25.93,30.42,82.37
2025-10-19,Chattogram,Noakhali,2.88,28.62,30.27,79.73
2025-10-19,Rajshahi,Pabna,0.01,26.77,30.91,84.15
2025-10-19,Rangpur,Panchagarh,0.0,25.75,29.67,79.79
2025-10-19,Barishal,Patuakhali,3.35,28.63,30.06,79.01
2025-10-19,Barishal,Pirojpur,0.19,27.29,30.97,83.43
2025-10-19,Dhaka,Rajbari,0.01,26.61,31.11,85.31
2025-10-19,Rajshahi,Rajshahi,0.0,26.3,30.75,84.2
2025-10-19,Chattogram,Rangamati,3.45,26.93,29.5,80.99
2025-10-19,Rangpur,Rangpur,0.0,26.39,30.42,82.61
2025-10-19,Khulna,Satkhira,0.0,27.13,31.2,83.05
2025-10-19,Dhaka,Shariatpur,0.35,27.24,30.92,84.51
2025-10-19,Mymensingh,Sherpur,0.0,26.34,30.95,81.31
2025-10-19,Rajshahi,Sirajganj,0.0,26.72,30.7,83.36
2025-10-19,Sylhet,Sunamganj,0.0,27.77,32.75,66.27
2025-10-19,Sylhet,Sylhet,0.0,27.48,31.87,71.72
2025-10-19,Dhaka,Tangail,0.01,26.3,30.83,83.57
2025-10-19,Rangpur,Thakurgaon,0.0,25.59,30.31,82.12
2025-10-20,Khulna,Bagerhat,0.03,26.95,30.97,85.64
2025-10-20,Chattogram,Bandarban,2.52,25.62,28.49,87.92
2025-10-20,Barishal,Barguna,0.26,27.91,30.16,81.91
2025-10-20,Barishal,Barishal,0.15,27.09,30.92,84.87
2025-10-20,Barishal,Bhola,0.33,27.62,30.73,83.93
2025-10-20,Rajshahi,Bogura,0.0,26.19,30.29,83.52
2025-10-20,Chattogram,Brahmanbaria,0.03,26.74,31.75,78.82
2025-10-20,Chattogram,Chandpur,0.05,26.5,30.92,85.29
2025-10-20,Rajshahi,Chapai Nawabganj,0.0,26.55,30.59,80.77
2025-10-20,Chattogram,Chattogram,1.73,28.58,31.75,79.6
2025-10-20,Khulna,Chuadanga,0.0,26.15,31.0,85.81
2025-10-20,Chattogram,Cox's Bazar,1.55,29.12,29.66,77.71
2025-10-20,Chattogram,Cumilla,0.32,26.72,31.51,82.5
2025-10-20,Dhaka,Dhaka,0.0,26.08,30.62,86.23
