date,division,district,admissions,source,is_estimated
2024-03-02,Barishal,Jhalokati,0.0,dghs_pdf,False
2024-03-02,Barishal,Patuakhali,0.0,dghs_pdf,False
2024-03-02,Barishal,Pirojpur,0.0,dghs_pdf,False
2024-03-02,Chattogram,Bandarban,0.0,dghs_pdf,False
2024-03-02,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2024-03-02,Chattogram,Chandpur,2.0,dghs_pdf,False
2024-03-02,Chattogram,Chattogram,0.0,dghs_pdf,False
2024-03-02,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2024-03-02,Chattogram,Cumilla,0.0,dghs_pdf,False
2024-03-02,Chattogram,Feni,0.0,dghs_pdf,False
2024-03-02,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2024-03-02,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2024-03-02,Chattogram,Noakhali,0.0,dghs_pdf,False
2024-03-02,Chattogram,Rangamati,0.0,dghs_pdf,False
2024-03-02,Dhaka,Dhaka,4.0,dghs_pdf,False
2024-03-02,Dhaka,Faridpur,0.0,dghs_pdf,False
2024-03-02,Dhaka,Gazipur,0.0,dghs_pdf,False
2024-03-02,Dhaka,Gopalganj,0.0,dghs_pdf,False
2024-03-02,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2024-03-02,Dhaka,Madaripur,0.0,dghs_pdf,False
2024-03-02,Dhaka,Manikganj,0.0,dghs_pdf,False
2024-03-02,Dhaka,Munshiganj,0.0,dghs_pdf,False
2024-03-02,Dhaka,Narayanganj,0.0,dghs_pdf,False
2024-03-02,Dhaka,Narsingdi,0.0,dghs_pdf,False
2024-03-02,Dhaka,Rajbari,0.0,dghs_pdf,False
2024-03-02,Dhaka,Shariatpur,0.0,dghs_pdf,False
2024-03-02,Dhaka,Tangail,0.0,dghs_pdf,False
2024-03-02,Khulna,Bagerhat,0.0,dghs_pdf,False
2024-03-02,Khulna,Chuadanga,0.0,dghs_pdf,False
2024-03-02,Khulna,Jashore,0.0,dghs_pdf,False
2024-03-02,Khulna,Jhenaidah,0.0,dghs_pdf,False
2024-03-02,Khulna,Khulna,0.0,dghs_pdf,False
2024-03-02,Khulna,Kushtia,0.0,dghs_pdf,False
2024-03-02,Khulna,Magura,0.0,dghs_pdf,False
2024-03-02,Khulna,Meherpur,0.0,dghs_pdf,False
2024-03-02,Khulna,Narail,0.0,dghs_pdf,False
2024-03-02,Khulna,Satkhira,0.0,dghs_pdf,False
2024-03-02,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2024-03-02,Mymensingh,Mymensingh,1.0,dghs_pdf,False
2024-03-02,Mymensingh,Netrokona,0.0,dghs_pdf,False
2024-03-02,Mymensingh,Sherpur,0.0,dghs_pdf,False
2024-03-02,Rajshahi,Bogura,0.0,dghs_pdf,False
2024-03-02,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2024-03-02,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2024-03-02,Rajshahi,Naogaon,0.0,dghs_pdf,False
2024-03-02,Rajshahi,Natore,0.0,dghs_pdf,False
2024-03-02,Rajshahi,Pabna,0.0,dghs_pdf,False
2024-03-02,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2024-03-02,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2024-03-02,Rangpur,Dinajpur,0.0,dghs_pdf,False
2024-03-02,Rangpur,Gaibandha,0.0,dghs_pdf,False
2024-03-02,Rangpur,Kurigram,0.0,dghs_pdf,False
2024-03-02,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2024-03-02,Rangpur,Nilphamari,0.0,dghs_pdf,False
2024-03-02,Rangpur,Panchagarh,0.0,dghs_pdf,False
2024-03-02,Rangpur,Rangpur,0.0,dghs_pdf,False
2024-03-02,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2024-03-02,Sylhet,Habiganj,0.0,dghs_pdf,False
2024-03-02,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2024-03-02,Sylhet,Sunamganj,0.0,dghs_pdf,False
2024-03-02,Sylhet,Sylhet,0.0,dghs_pdf,False
2024-03-03,Barishal,Barguna,1.0,dghs_pdf,False
2024-03-03,Barishal,Barishal,0.0,dghs_pdf,False
2024-03-03,Barishal,Bhola,0.0,dghs_pdf,False
2024-03-03,Barishal,Jhalokati,0.0,dghs_pdf,False
2024-03-03,Barishal,Patuakhali,0.0,dghs_pdf,False
2024-03-03,Barishal,Pirojpur,1.0,dghs_pdf,False
2024-03-03,Chattogram,Bandarban,0.0,dghs_pdf,False
2024-03-03,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2024-03-03,Chattogram,Chandpur,0.0,dghs_pdf,False
2024-03-03,Chattogram,Chattogram,3.0,dghs_pdf,False
2024-03-03,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2024-03-03,Chattogram,Cumilla,0.0,dghs_pdf,False
2024-03-03,Chattogram,Feni,0.0,dghs_pdf,False
2024-03-03,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2024-03-03,Chattogram,Lakshmipur,1.0,dghs_pdf,False
2024-03-03,Chattogram,Noakhali,0.0,dghs_pdf,False
2024-03-03,Chattogram,Rangamati,0.0,dghs_pdf,False
2024-03-03,Dhaka,Dhaka,3.0,dghs_pdf,False
2024-03-03,Dhaka,Faridpur,0.0,dghs_pdf,False
2024-03-03,Dhaka,Gazipur,0.0,dghs_pdf,False
2024-03-03,Dhaka,Gopalganj,0.0,dghs_pdf,False
2024-03-03,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2024-03-03,Dhaka,Madaripur,0.0,dghs_pdf,False
2024-03-03,Dhaka,Manikganj,0.0,dghs_pdf,False
2024-03-03,Dhaka,Munshiganj,0.0,dghs_pdf,False
2024-03-03,Dhaka,Narayanganj,0.0,dghs_pdf,False
2024-03-03,Dhaka,Narsingdi,0.0,dghs_pdf,False
2024-03-03,Dhaka,Rajbari,0.0,dghs_pdf,False
2024-03-03,Dhaka,Shariatpur,0.0,dghs_pdf,False
2024-03-03,Dhaka,Tangail,0.0,dghs_pdf,False
2024-03-03,Khulna,Bagerhat,0.0,dghs_pdf,False
2024-03-03,Khulna,Chuadanga,0.0,dghs_pdf,False
2024-03-03,Khulna,Jashore,0.0,dghs_pdf,False
2024-03-03,Khulna,Jhenaidah,0.0,dghs_pdf,False
2024-03-03,Khulna,Khulna,0.0,dghs_pdf,False
2024-03-03,Khulna,Kushtia,0.0,dghs_pdf,False
2024-03-03,Khulna,Magura,0.0,dghs_pdf,False
2024-03-03,Khulna,Meherpur,0.0,dghs_pdf,False
2024-03-03,Khulna,Narail,0.0,dghs_pdf,False
2024-03-03,Khulna,Satkhira,0.0,dghs_pdf,False
2024-03-03,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2024-03-03,Mymensingh,Mymensingh,1.0,dghs_pdf,False
2024-03-03,Mymensingh,Netrokona,0.0,dghs_pdf,False
2024-03-03,Mymensingh,Sherpur,0.0,dghs_pdf,False
2024-03-03,Rajshahi,Bogura,0.0,dghs_pdf,False
2024-03-03,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2024-03-03,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2024-03-03,Rajshahi,Naogaon,0.0,dghs_pdf,False
2024-03-03,Rajshahi,Natore,0.0,dghs_pdf,False
2024-03-03,Rajshahi,Pabna,0.0,dghs_pdf,False
2024-03-03,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2024-03-03,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2024-03-03,Rangpur,Dinajpur,0.0,dghs_pdf,False
2024-03-03,Rangpur,Gaibandha,0.0,dghs_pdf,False
2024-03-03,Rangpur,Kurigram,0.0,dghs_pdf,False
2024-03-03,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2024-03-03,Rangpur,Nilphamari,0.0,dghs_pdf,False
2024-03-03,Rangpur,Panchagarh,0.0,dghs_pdf,False
2024-03-03,Rangpur,Rangpur,0.0,dghs_pdf,False
2024-03-03,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2024-03-03,Sylhet,Habiganj,0.0,dghs_pdf,False
2024-03-03,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2024-03-03,Sylhet,Sunamganj,0.0,dghs_pdf,False
2024-03-03,Sylhet,Sylhet,0.0,dghs_pdf,False
2024-03-04,Barishal,Barguna,1.0,dghs_pdf,False
2024-03-04,Barishal,Barishal,0.0,dghs_pdf,False
2024-03-04,Barishal,Bhola,0.0,dghs_pdf,False
2024-03-04,Barishal,Jhalokati,0.0,dghs_pdf,False
2024-03-04,Barishal,Patuakhali,0.0,dghs_pdf,False
2024-03-04,Barishal,Pirojpur,0.0,dghs_pdf,False
2024-03-04,Chattogram,Bandarban,0.0,dghs_pdf,False
2024-03-04,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2024-03-04,Chattogram,Chandpur,0.0,dghs_pdf,False
2024-03-04,Chattogram,Chattogram,1.0,dghs_pdf,False
2024-03-04,Chattogram,Cox's Bazar,1.0,dghs_pdf,False
2024-03-04,Chattogram,Cumilla,0.0,dghs_pdf,False
2024-03-04,Chattogram,Feni,0.0,dghs_pdf,False
2024-03-04,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2024-03-04,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2024-03-04,Chattogram,Noakhali,0.0,dghs_pdf,False
2024-03-04,Chattogram,Rangamati,0.0,dghs_pdf,False
2024-03-04,Dhaka,Dhaka,4.0,dghs_pdf,False
2024-03-04,Dhaka,Faridpur,0.0,dghs_pdf,False
2024-03-04,Dhaka,Gazipur,0.0,dghs_pdf,False
2024-03-04,Dhaka,Gopalganj,0.0,dghs_pdf,False
2024-03-04,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2024-03-04,Dhaka,Madaripur,0.0,dghs_pdf,False
2024-03-04,Dhaka,Manikganj,0.0,dghs_pdf,False
2024-03-04,Dhaka,Munshiganj,0.0,dghs_pdf,False
2024-03-04,Dhaka,Narayanganj,0.0,dghs_pdf,False
2024-03-04,Dhaka,Narsingdi,0.0,dghs_pdf,False
2024-03-04,Dhaka,Rajbari,0.0,dghs_pdf,False
2024-03-04,Dhaka,Shariatpur,0.0,dghs_pdf,False
2024-03-04,Dhaka,Tangail,0.0,dghs_pdf,False
2024-03-04,Khulna,Bagerhat,0.0,dghs_pdf,False
2024-03-04,Khulna,Chuadanga,0.0,dghs_pdf,False
2024-03-04,Khulna,Jashore,0.0,dghs_pdf,False
2024-03-04,Khulna,Jhenaidah,0.0,dghs_pdf,False
2024-03-04,Khulna,Khulna,0.0,dghs_pdf,False
2024-03-04,Khulna,Kushtia,1.0,dghs_pdf,False
2024-03-04,Khulna,Magura,0.0,dghs_pdf,False
2024-03-04,Khulna,Meherpur,0.0,dghs_pdf,False
2024-03-04,Khulna,Narail,1.0,dghs_pdf,False
2024-03-04,Khulna,Satkhira,0.0,dghs_pdf,False
2024-03-04,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2024-03-04,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2024-03-04,Mymensingh,Netrokona,0.0,dghs_pdf,False
2024-03-04,Mymensingh,Sherpur,0.0,dghs_pdf,False
2024-03-04,Rajshahi,Bogura,0.0,dghs_pdf,False
2024-03-04,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2024-03-04,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2024-03-04,Rajshahi,Naogaon,1.0,dghs_pdf,False
2024-03-04,Rajshahi,Natore,0.0,dghs_pdf,False
2024-03-04,Rajshahi,Pabna,0.0,dghs_pdf,False
2024-03-04,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2024-03-04,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2024-03-04,Rangpur,Dinajpur,0.0,dghs_pdf,False
2024-03-04,Rangpur,Gaibandha,0.0,dghs_pdf,False
2024-03-04,Rangpur,Kurigram,0.0,dghs_pdf,False
2024-03-04,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2024-03-04,Rangpur,Nilphamari,0.0,dghs_pdf,False
2024-03-04,Rangpur,Panchagarh,0.0,dghs_pdf,False
2024-03-04,Rangpur,Rangpur,0.0,dghs_pdf,False
2024-03-04,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2024-03-04,Sylhet,Habiganj,0.0,dghs_pdf,False
2024-03-04,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2024-03-04,Sylhet,Sunamganj,0.0,dghs_pdf,False
2024-03-04,Sylhet,Sylhet,0.0,dghs_pdf,False
2024-03-05,Barishal,Barguna,0.0,dghs_pdf,False
2024-03-05,Barishal,Barishal,0.0,dghs_pdf,False
2024-03-05,Barishal,Bhola,0.0,dghs_pdf,False
2024-03-05,Barishal,Jhalokati,0.0,dghs_pdf,False
2024-03-05,Barishal,Patuakhali,0.0,dghs_pdf,False
2024-03-05,Barishal,Pirojpur,0.0,dghs_pdf,False
2024-03-05,Chattogram,Bandarban,0.0,dghs_pdf,False
2024-03-05,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2024-03-05,Chattogram,Chandpur,0.0,dghs_pdf,False
2024-03-05,Chattogram,Chattogram,0.0,dghs_pdf,False
2024-03-05,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2024-03-05,Chattogram,Cumilla,0.0,dghs_pdf,False
2024-03-05,Chattogram,Feni,0.0,dghs_pdf,False
2024-03-05,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2024-03-05,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2024-03-05,Chattogram,Noakhali,0.0,dghs_pdf,False
2024-03-05,Chattogram,Rangamati,0.0,dghs_pdf,False
2024-03-05,Dhaka,Dhaka,3.0,dghs_pdf,False
2024-03-05,Dhaka,Faridpur,0.0,dghs_pdf,False
2024-03-05,Dhaka,Gazipur,0.0,dghs_pdf,False
2024-03-05,Dhaka,Gopalganj,0.0,dghs_pdf,False
2024-03-05,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2024-03-05,Dhaka,Madaripur,0.0,dghs_pdf,False
2024-03-05,Dhaka,Manikganj,0.0,dghs_pdf,False
2024-03-05,Dhaka,Munshiganj,0.0,dghs_pdf,False
2024-03-05,Dhaka,Narayanganj,0.0,dghs_pdf,False
2024-03-05,Dhaka,Narsingdi,0.0,dghs_pdf,False
2024-03-05,Dhaka,Rajbari,0.0,dghs_pdf,False
2024-03-05,Dhaka,Shariatpur,0.0,dghs_pdf,False
2024-03-05,Dhaka,Tangail,0.0,dghs_pdf,False
2024-03-05,Khulna,Bagerhat,0.0,dghs_pdf,False
2024-03-05,Khulna,Chuadanga,0.0,dghs_pdf,False
2024-03-05,Khulna,Jashore,0.0,dghs_pdf,False
2024-03-05,Khulna,Jhenaidah,0.0,dghs_pdf,False
2024-03-05,Khulna,Khulna,0.0,dghs_pdf,False
2024-03-05,Khulna,Kushtia,0.0,dghs_pdf,False
2024-03-05,Khulna,Magura,0.0,dghs_pdf,False
2024-03-05,Khulna,Meherpur,0.0,dghs_pdf,False
2024-03-05,Khulna,Narail,0.0,dghs_pdf,False
2024-03-05,Khulna,Satkhira,0.0,dghs_pdf,False
2024-03-05,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2024-03-05,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2024-03-05,Mymensingh,Netrokona,0.0,dghs_pdf,False
2024-03-05,Mymensingh,Sherpur,0.0,dghs_pdf,False
2024-03-05,Rajshahi,Bogura,0.0,dghs_pdf,False
2024-03-05,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2024-03-05,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2024-03-05,Rajshahi,Naogaon,0.0,dghs_pdf,False
2024-03-05,Rajshahi,Natore,0.0,dghs_pdf,False
2024-03-05,Rajshahi,Pabna,0.0,dghs_pdf,False
2024-03-05,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2024-03-05,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2024-03-05,Rangpur,Dinajpur,0.0,dghs_pdf,False
2024-03-05,Rangpur,Gaibandha,0.0,dghs_pdf,False
2024-03-05,Rangpur,Kurigram,0.0,dghs_pdf,False
2024-03-05,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2024-03-05,Rangpur,Nilphamari,0.0,dghs_pdf,False
2024-03-05,Rangpur,Panchagarh,0.0,dghs_pdf,False
2024-03-05,Rangpur,Rangpur,0.0,dghs_pdf,False
2024-03-05,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2024-03-05,Sylhet,Habiganj,0.0,dghs_pdf,False
2024-03-05,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2024-03-05,Sylhet,Sunamganj,0.0,dghs_pdf,False
2024-03-05,Sylhet,Sylhet,0.0,dghs_pdf,False
2024-03-06,Barishal,Barguna,2.0,dghs_pdf,False
2024-03-06,Barishal,Barishal,0.0,dghs_pdf,False
2024-03-06,Barishal,Bhola,0.0,dghs_pdf,False
2024-03-06,Barishal,Jhalokati,0.0,dghs_pdf,False
2024-03-06,Barishal,Patuakhali,0.0,dghs_pdf,False
2024-03-06,Barishal,Pirojpur,0.0,dghs_pdf,False
2024-03-06,Chattogram,Bandarban,0.0,dghs_pdf,False
2024-03-06,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2024-03-06,Chattogram,Chandpur,2.0,dghs_pdf,False
2024-03-06,Chattogram,Chattogram,2.0,dghs_pdf,False
2024-03-06,Chattogram,Cox's Bazar,1.0,dghs_pdf,False
2024-03-06,Chattogram,Cumilla,2.0,dghs_pdf,False
2024-03-06,Chattogram,Feni,0.0,dghs_pdf,False
2024-03-06,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2024-03-06,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2024-03-06,Chattogram,Noakhali,0.0,dghs_pdf,False
2024-03-06,Chattogram,Rangamati,0.0,dghs_pdf,False
2024-03-06,Dhaka,Dhaka,4.0,dghs_pdf,False
2024-03-06,Dhaka,Faridpur,0.0,dghs_pdf,False
2024-03-06,Dhaka,Gazipur,0.0,dghs_pdf,False
2024-03-06,Dhaka,Gopalganj,0.0,dghs_pdf,False
2024-03-06,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2024-03-06,Dhaka,Madaripur,0.0,dghs_pdf,False
2024-03-06,Dhaka,Manikganj,0.0,dghs_pdf,False
2024-03-06,Dhaka,Munshiganj,0.0,dghs_pdf,False
2024-03-06,Dhaka,Narayanganj,0.0,dghs_pdf,False
2024-03-06,Dhaka,Narsingdi,0.0,dghs_pdf,False
2024-03-06,Dhaka,Rajbari,0.0,dghs_pdf,False
2024-03-06,Dhaka,Shariatpur,0.0,dghs_pdf,False
2024-03-06,Dhaka,Tangail,0.0,dghs_pdf,False
2024-03-06,Khulna,Bagerhat,0.0,dghs_pdf,False
2024-03-06,Khulna,Chuadanga,0.0,dghs_pdf,False
2024-03-06,Khulna,Jashore,0.0,dghs_pdf,False
2024-03-06,Khulna,Jhenaidah,0.0,dghs_pdf,False
2024-03-06,Khulna,Khulna,0.0,dghs_pdf,False
2024-03-06,Khulna,Kushtia,0.0,dghs_pdf,False
2024-03-06,Khulna,Magura,0.0,dghs_pdf,False
2024-03-06,Khulna,Meherpur,0.0,dghs_pdf,False
2024-03-06,Khulna,Narail,0.0,dghs_pdf,False
2024-03-06,Khulna,Satkhira,0.0,dghs_pdf,False
2024-03-06,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2024-03-06,Mymensingh,Mymensingh,0.0,dghs_pdf,False
2024-03-06,Mymensingh,Netrokona,0.0,dghs_pdf,False
2024-03-06,Mymensingh,Sherpur,0.0,dghs_pdf,False
2024-03-06,Rajshahi,Bogura,0.0,dghs_pdf,False
2024-03-06,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2024-03-06,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2024-03-06,Rajshahi,Naogaon,0.0,dghs_pdf,False
2024-03-06,Rajshahi,Natore,0.0,dghs_pdf,False
2024-03-06,Rajshahi,Pabna,0.0,dghs_pdf,False
2024-03-06,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2024-03-06,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2024-03-06,Rangpur,Dinajpur,0.0,dghs_pdf,False
2024-03-06,Rangpur,Gaibandha,0.0,dghs_pdf,False
2024-03-06,Rangpur,Kurigram,0.0,dghs_pdf,False
2024-03-06,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2024-03-06,Rangpur,Nilphamari,0.0,dghs_pdf,False
2024-03-06,Rangpur,Panchagarh,0.0,dghs_pdf,False
2024-03-06,Rangpur,Rangpur,0.0,dghs_pdf,False
2024-03-06,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2024-03-06,Sylhet,Habiganj,0.0,dghs_pdf,False
2024-03-06,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2024-03-06,Sylhet,Sunamganj,0.0,dghs_pdf,False
2024-03-06,Sylhet,Sylhet,0.0,dghs_pdf,False
2024-03-07,Barishal,Barguna,0.0,dghs_pdf,False
2024-03-07,Barishal,Barishal,0.0,dghs_pdf,False
2024-03-07,Barishal,Bhola,0.0,dghs_pdf,False
2024-03-07,Barishal,Jhalokati,0.0,dghs_pdf,False
2024-03-07,Barishal,Patuakhali,0.0,dghs_pdf,False
2024-03-07,Barishal,Pirojpur,0.0,dghs_pdf,False
2024-03-07,Chattogram,Bandarban,0.0,dghs_pdf,False
2024-03-07,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2024-03-07,Chattogram,Chandpur,2.0,dghs_pdf,False
2024-03-07,Chattogram,Chattogram,1.0,dghs_pdf,False
2024-03-07,Chattogram,Cox's Bazar,0.0,dghs_pdf,False
2024-03-07,Chattogram,Cumilla,0.0,dghs_pdf,False
2024-03-07,Chattogram,Feni,0.0,dghs_pdf,False
2024-03-07,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2024-03-07,Chattogram,Lakshmipur,0.0,dghs_pdf,False
2024-03-07,Chattogram,Noakhali,0.0,dghs_pdf,False
2024-03-07,Chattogram,Rangamati,0.0,dghs_pdf,False
2024-03-07,Dhaka,Dhaka,6.0,dghs_pdf,False
2024-03-07,Dhaka,Faridpur,0.0,dghs_pdf,False
2024-03-07,Dhaka,Gazipur,0.0,dghs_pdf,False
2024-03-07,Dhaka,Gopalganj,0.0,dghs_pdf,False
2024-03-07,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2024-03-07,Dhaka,Madaripur,1.0,dghs_pdf,False
2024-03-07,Dhaka,Manikganj,0.0,dghs_pdf,False
2024-03-07,Dhaka,Munshiganj,0.0,dghs_pdf,False
2024-03-07,Dhaka,Narayanganj,0.0,dghs_pdf,False
2024-03-07,Dhaka,Narsingdi,0.0,dghs_pdf,False
2024-03-07,Dhaka,Rajbari,0.0,dghs_pdf,False
2024-03-07,Dhaka,Shariatpur,0.0,dghs_pdf,False
2024-03-07,Dhaka,Tangail,0.0,dghs_pdf,False
2024-03-07,Khulna,Bagerhat,0.0,dghs_pdf,False
2024-03-07,Khulna,Chuadanga,0.0,dghs_pdf,False
2024-03-07,Khulna,Jashore,0.0,dghs_pdf,False
2024-03-07,Khulna,Jhenaidah,0.0,dghs_pdf,False
2024-03-07,Khulna,Khulna,0.0,dghs_pdf,False
2024-03-07,Khulna,Kushtia,0.0,dghs_pdf,False
2024-03-07,Khulna,Magura,0.0,dghs_pdf,False
2024-03-07,Khulna,Meherpur,0.0,dghs_pdf,False
2024-03-07,Khulna,Narail,0.0,dghs_pdf,False
2024-03-07,Khulna,Satkhira,0.0,dghs_pdf,False
2024-03-07,Mymensingh,Jamalpur,0.0,dghs_pdf,False
2024-03-07,Mymensingh,Mymensingh,2.0,dghs_pdf,False
2024-03-07,Mymensingh,Netrokona,0.0,dghs_pdf,False
2024-03-07,Mymensingh,Sherpur,0.0,dghs_pdf,False
2024-03-07,Rajshahi,Bogura,0.0,dghs_pdf,False
2024-03-07,Rajshahi,Chapai Nawabganj,0.0,dghs_pdf,False
2024-03-07,Rajshahi,Joypurhat,0.0,dghs_pdf,False
2024-03-07,Rajshahi,Naogaon,0.0,dghs_pdf,False
2024-03-07,Rajshahi,Natore,0.0,dghs_pdf,False
2024-03-07,Rajshahi,Pabna,0.0,dghs_pdf,False
2024-03-07,Rajshahi,Rajshahi,0.0,dghs_pdf,False
2024-03-07,Rajshahi,Sirajganj,0.0,dghs_pdf,False
2024-03-07,Rangpur,Dinajpur,0.0,dghs_pdf,False
2024-03-07,Rangpur,Gaibandha,0.0,dghs_pdf,False
2024-03-07,Rangpur,Kurigram,0.0,dghs_pdf,False
2024-03-07,Rangpur,Lalmonirhat,0.0,dghs_pdf,False
2024-03-07,Rangpur,Nilphamari,0.0,dghs_pdf,False
2024-03-07,Rangpur,Panchagarh,0.0,dghs_pdf,False
2024-03-07,Rangpur,Rangpur,0.0,dghs_pdf,False
2024-03-07,Rangpur,Thakurgaon,0.0,dghs_pdf,False
2024-03-07,Sylhet,Habiganj,0.0,dghs_pdf,False
2024-03-07,Sylhet,Moulvibazar,0.0,dghs_pdf,False
2024-03-07,Sylhet,Sunamganj,0.0,dghs_pdf,False
2024-03-07,Sylhet,Sylhet,0.0,dghs_pdf,False
2024-03-08,Barishal,Barguna,0.0,dghs_pdf,False
2024-03-08,Barishal,Barishal,0.0,dghs_pdf,False
2024-03-08,Barishal,Bhola,0.0,dghs_pdf,False
2024-03-08,Barishal,Jhalokati,0.0,dghs_pdf,False
2024-03-08,Barishal,Patuakhali,0.0,dghs_pdf,False
2024-03-08,Barishal,Pirojpur,0.0,dghs_pdf,False
2024-03-08,Chattogram,Bandarban,0.0,dghs_pdf,False
2024-03-08,Chattogram,Brahmanbaria,0.0,dghs_pdf,False
2024-03-08,Chattogram,Chandpur,0.0,dghs_pdf,False
2024-03-08,Chattogram,Chattogram,1.0,dghs_pdf,False
2024-03-08,Chattogram,Cox's Bazar,1.0,dghs_pdf,False
2024-03-08,Chattogram,Cumilla,1.0,dghs_pdf,False
2024-03-08,Chattogram,Feni,0.0,dghs_pdf,False
2024-03-08,Chattogram,Khagrachhari,0.0,dghs_pdf,False
2024-03-08,Chattogram,Lakshmipur,1.0,dghs_pdf,False
2024-03-08,Chattogram,Noakhali,0.0,dghs_pdf,False
2024-03-08,Chattogram,Rangamati,0.0,dghs_pdf,False
2024-03-08,Dhaka,Dhaka,7.0,dghs_pdf,False
2024-03-08,Dhaka,Faridpur,0.0,dghs_pdf,False
2024-03-08,Dhaka,Gazipur,0.0,dghs_pdf,False
2024-03-08,Dhaka,Gopalganj,0.0,dghs_pdf,False
2024-03-08,Dhaka,Kishoreganj,0.0,dghs_pdf,False
2024-03-08,Dhaka,Madaripur,0.0,dghs_pdf,False
2024-03-08,Dhaka,Manikganj,0.0,dghs_pdf,False
2024-03-08,Dhaka,Munshiganj,0.0,dghs_pdf,False
2024-03-08,Dhaka,Narayanganj,0.0,dghs_pdf,False
2024-03-08,Dhaka,Narsingdi,0.0,dghs_pdf,False
2024-03-08,Dhaka,Rajbari,0.0,dghs_pdf,False
2024-03-08,Dhaka,Shariatpur,0.0,dghs_pdf,False
2024-03-08,Dhaka,Tangail,0.0,dghs_pdf,False
2024-03-08,Khulna,Bagerhat,0.0,dghs_pdf,False
2024-03-08,Khulna,Chuadanga,0.0,dghs_pdf,False
2024-03-08,Khulna,Jashore,0.0,dghs_pdf,False
2024-03-08,Khulna,Jhenaidah,0.0,dghs_pdf,False
2024-03-08,Khulna,Khulna,0.0,dghs_pdf,False
2024-03-08,Khulna,Kushtia,0.0,dghs_pdf,False
2024-03-08,Khulna,Magura,0.0,dghs_pdf,False
