date,district,division,admissions_est,division_admissions_observed,share_within_division,source,disaggregation_method
2023-05-24,Noakhali,Chattogram,0.2184,2,0.109187,kaggle_shampabanik12,population_share_within_division
2023-05-24,Rangamati,Chattogram,0.039,2,0.019504,kaggle_shampabanik12,population_share_within_division
2023-05-24,Dhaka,Dhaka,9.9974,30,0.333245,kaggle_shampabanik12,population_share_within_division
2023-05-24,Faridpur,Dhaka,1.4675,30,0.048916,kaggle_shampabanik12,population_share_within_division
2023-05-24,Gazipur,Dhaka,3.5712,30,0.119041,kaggle_shampabanik12,population_share_within_division
2023-05-24,Gopalganj,Dhaka,0.8787,30,0.029289,kaggle_shampabanik12,population_share_within_division
2023-05-24,Kishoreganj,Dhaka,2.2171,30,0.073902,kaggle_shampabanik12,population_share_within_division
2023-05-24,Madaripur,Dhaka,0.8773,30,0.029244,kaggle_shampabanik12,population_share_within_division
2023-05-24,Manikganj,Dhaka,1.0571,30,0.035237,kaggle_shampabanik12,population_share_within_division
2023-05-24,Munshiganj,Dhaka,1.1028,30,0.036761,kaggle_shampabanik12,population_share_within_division
2023-05-24,Narayanganj,Dhaka,2.6523,30,0.08841,kaggle_shampabanik12,population_share_within_division
2023-05-24,Narsingdi,Dhaka,1.7535,30,0.058451,kaggle_shampabanik12,population_share_within_division
2023-05-24,Rajbari,Dhaka,0.8073,30,0.026909,kaggle_shampabanik12,population_share_within_division
2023-05-24,Shariatpur,Dhaka,0.8783,30,0.029278,kaggle_shampabanik12,population_share_within_division
2023-05-24,Tangail,Dhaka,2.7395,30,0.091316,kaggle_shampabanik12,population_share_within_division
2023-05-24,Bagerhat,Khulna,0.0939,1,0.093881,kaggle_shampabanik12,population_share_within_division
2023-05-24,Chuadanga,Khulna,0.0718,1,0.071823,kaggle_shampabanik12,population_share_within_division
2023-05-24,Jashore,Khulna,0.1791,1,0.179073,kaggle_shampabanik12,population_share_within_division
2023-05-24,Jhenaidah,Khulna,0.1031,1,0.10309,kaggle_shampabanik12,population_share_within_division
2023-05-24,Khulna,Khulna,0.1521,1,0.152099,kaggle_shampabanik12,population_share_within_division
2023-05-24,Kushtia,Khulna,0.1251,1,0.125112,kaggle_shampabanik12,population_share_within_division
2023-05-24,Magura,Khulna,0.0601,1,0.060127,kaggle_shampabanik12,population_share_within_division
2023-05-24,Meherpur,Khulna,0.0411,1,0.041052,kaggle_shampabanik12,population_share_within_division
2023-05-24,Narail,Khulna,0.0459,1,0.045901,kaggle_shampabanik12,population_share_within_division
2023-05-24,Satkhira,Khulna,0.1278,1,0.127841,kaggle_shampabanik12,population_share_within_division
2023-05-24,Jamalpur,Mymensingh,0.0,0,0.204469,kaggle_shampabanik12,population_share_within_division
2023-05-24,Mymensingh,Mymensingh,0.0,0,0.48252,kaggle_shampabanik12,population_share_within_division
2023-05-24,Netrokona,Mymensingh,0.0,0,0.190165,kaggle_shampabanik12,population_share_within_division
2023-05-24,Sherpur,Mymensingh,0.0,0,0.122846,kaggle_shampabanik12,population_share_within_division
2023-05-24,Bogura,Rajshahi,0.0,0,0.183476,kaggle_shampabanik12,population_share_within_division
2023-05-24,Chapai Nawabganj,Rajshahi,0.0,0,0.090184,kaggle_shampabanik12,population_share_within_division
2023-05-24,Joypurhat,Rajshahi,0.0,0,0.046992,kaggle_shampabanik12,population_share_within_division
2023-05-24,Naogaon,Rajshahi,0.0,0,0.136814,kaggle_shampabanik12,population_share_within_division
2023-05-24,Natore,Rajshahi,0.0,0,0.091383,kaggle_shampabanik12,population_share_within_division
2023-05-24,Pabna,Rajshahi,0.0,0,0.142957,kaggle_shampabanik12,population_share_within_division
2023-05-24,Rajshahi,Rajshahi,0.0,0,0.143222,kaggle_shampabanik12,population_share_within_division
2023-05-24,Sirajganj,Rajshahi,0.0,0,0.164973,kaggle_shampabanik12,population_share_within_division
2023-05-24,Dinajpur,Rangpur,0.0,0,0.188249,kaggle_shampabanik12,population_share_within_division
2023-05-24,Gaibandha,Rangpur,0.0,0,0.145491,kaggle_shampabanik12,population_share_within_division
2023-05-24,Kurigram,Rangpur,0.0,0,0.132256,kaggle_shampabanik12,population_share_within_division
2023-05-24,Lalmonirhat,Rangpur,0.0,0,0.081109,kaggle_shampabanik12,population_share_within_division
2023-05-24,Nilphamari,Rangpur,0.0,0,0.118822,kaggle_shampabanik12,population_share_within_division
2023-05-24,Panchagarh,Rangpur,0.0,0,0.066995,kaggle_shampabanik12,population_share_within_division
2023-05-24,Rangpur,Rangpur,0.0,0,0.17998,kaggle_shampabanik12,population_share_within_division
2023-05-24,Thakurgaon,Rangpur,0.0,0,0.087099,kaggle_shampabanik12,population_share_within_division
2023-05-24,Habiganj,Sylhet,0.0,0,0.213767,kaggle_shampabanik12,population_share_within_division
2023-05-24,Moulvibazar,Sylhet,0.0,0,0.192431,kaggle_shampabanik12,population_share_within_division
2023-05-24,Sunamganj,Sylhet,0.0,0,0.244271,kaggle_shampabanik12,population_share_within_division
2023-05-24,Sylhet,Sylhet,0.0,0,0.349532,kaggle_shampabanik12,population_share_within_division
2023-05-25,Barguna,Barishal,0.0,0,0.111046,kaggle_shampabanik12,population_share_within_division
2023-05-25,Barishal,Barishal,0.0,0,0.282464,kaggle_shampabanik12,population_share_within_division
2023-05-25,Bhola,Barishal,0.0,0,0.212362,kaggle_shampabanik12,population_share_within_division
2023-05-25,Jhalokati,Barishal,0.0,0,0.072654,kaggle_shampabanik12,population_share_within_division
2023-05-25,Patuakhali,Barishal,0.0,0,0.189806,kaggle_shampabanik12,population_share_within_division
2023-05-25,Pirojpur,Barishal,0.0,0,0.131668,kaggle_shampabanik12,population_share_within_division
2023-05-25,Bandarban,Chattogram,0.1159,8,0.01449,kaggle_shampabanik12,population_share_within_division
2023-05-25,Brahmanbaria,Chattogram,0.7967,8,0.099588,kaggle_shampabanik12,population_share_within_division
2023-05-25,Chandpur,Chattogram,0.6351,8,0.079384,kaggle_shampabanik12,population_share_within_division
2023-05-25,Chattogram,Chattogram,2.2094,8,0.276169,kaggle_shampabanik12,population_share_within_division
2023-05-25,Cox's Bazar,Chattogram,0.6803,8,0.085032,kaggle_shampabanik12,population_share_within_division
2023-05-25,Cumilla,Chattogram,1.4968,8,0.187102,kaggle_shampabanik12,population_share_within_division
2023-05-25,Feni,Chattogram,0.3973,8,0.049662,kaggle_shampabanik12,population_share_within_division
2023-05-25,Khagrachhari,Chattogram,0.1721,8,0.021508,kaggle_shampabanik12,population_share_within_division
2023-05-25,Lakshmipur,Chattogram,0.467,8,0.058373,kaggle_shampabanik12,population_share_within_division
2023-05-25,Noakhali,Chattogram,0.8735,8,0.109187,kaggle_shampabanik12,population_share_within_division
2023-05-25,Rangamati,Chattogram,0.156,8,0.019504,kaggle_shampabanik12,population_share_within_division
2023-05-25,Dhaka,Dhaka,13.9963,42,0.333245,kaggle_shampabanik12,population_share_within_division
2023-05-25,Faridpur,Dhaka,2.0545,42,0.048916,kaggle_shampabanik12,population_share_within_division
2023-05-25,Gazipur,Dhaka,4.9997,42,0.119041,kaggle_shampabanik12,population_share_within_division
2023-05-25,Gopalganj,Dhaka,1.2302,42,0.029289,kaggle_shampabanik12,population_share_within_division
2023-05-25,Kishoreganj,Dhaka,3.1039,42,0.073902,kaggle_shampabanik12,population_share_within_division
2023-05-25,Madaripur,Dhaka,1.2282,42,0.029244,kaggle_shampabanik12,population_share_within_division
2023-05-25,Manikganj,Dhaka,1.4799,42,0.035237,kaggle_shampabanik12,population_share_within_division
2023-05-25,Munshiganj,Dhaka,1.544,42,0.036761,kaggle_shampabanik12,population_share_within_division
2023-05-25,Narayanganj,Dhaka,3.7132,42,0.08841,kaggle_shampabanik12,population_share_within_division
2023-05-25,Narsingdi,Dhaka,2.4549,42,0.058451,kaggle_shampabanik12,population_share_within_division
2023-05-25,Rajbari,Dhaka,1.1302,42,0.026909,kaggle_shampabanik12,population_share_within_division
2023-05-25,Shariatpur,Dhaka,1.2297,42,0.029278,kaggle_shampabanik12,population_share_within_division
2023-05-25,Tangail,Dhaka,3.8353,42,0.091316,kaggle_shampabanik12,population_share_within_division
2023-05-25,Bagerhat,Khulna,0.0,0,0.093881,kaggle_shampabanik12,population_share_within_division
2023-05-25,Chuadanga,Khulna,0.0,0,0.071823,kaggle_shampabanik12,population_share_within_division
2023-05-25,Jashore,Khulna,0.0,0,0.179073,kaggle_shampabanik12,population_share_within_division
2023-05-25,Jhenaidah,Khulna,0.0,0,0.10309,kaggle_shampabanik12,population_share_within_division
2023-05-25,Khulna,Khulna,0.0,0,0.152099,kaggle_shampabanik12,population_share_within_division
2023-05-25,Kushtia,Khulna,0.0,0,0.125112,kaggle_shampabanik12,population_share_within_division
2023-05-25,Magura,Khulna,0.0,0,0.060127,kaggle_shampabanik12,population_share_within_division
2023-05-25,Meherpur,Khulna,0.0,0,0.041052,kaggle_shampabanik12,population_share_within_division
2023-05-25,Narail,Khulna,0.0,0,0.045901,kaggle_shampabanik12,population_share_within_division
2023-05-25,Satkhira,Khulna,0.0,0,0.127841,kaggle_shampabanik12,population_share_within_division
2023-05-25,Jamalpur,Mymensingh,0.4089,2,0.204469,kaggle_shampabanik12,population_share_within_division
2023-05-25,Mymensingh,Mymensingh,0.965,2,0.48252,kaggle_shampabanik12,population_share_within_division
2023-05-25,Netrokona,Mymensingh,0.3803,2,0.190165,kaggle_shampabanik12,population_share_within_division
2023-05-25,Sherpur,Mymensingh,0.2457,2,0.122846,kaggle_shampabanik12,population_share_within_division
2023-05-25,Bogura,Rajshahi,0.0,0,0.183476,kaggle_shampabanik12,population_share_within_division
2023-05-25,Chapai Nawabganj,Rajshahi,0.0,0,0.090184,kaggle_shampabanik12,population_share_within_division
2023-05-25,Joypurhat,Rajshahi,0.0,0,0.046992,kaggle_shampabanik12,population_share_within_division
2023-05-25,Naogaon,Rajshahi,0.0,0,0.136814,kaggle_shampabanik12,population_share_within_division
2023-05-25,Natore,Rajshahi,0.0,0,0.091383,kaggle_shampabanik12,population_share_within_division
2023-05-25,Pabna,Rajshahi,0.0,0,0.142957,kaggle_shampabanik12,population_share_within_division
2023-05-25,Rajshahi,Rajshahi,0.0,0,0.143222,kaggle_shampabanik12,population_share_within_division
2023-05-25,Sirajganj,Rajshahi,0.0,0,0.164973,kaggle_shampabanik12,population_share_within_division
2023-05-25,Dinajpur,Rangpur,0.0,0,0.188249,kaggle_shampabanik12,population_share_within_division
2023-05-25,Gaibandha,Rangpur,0.0,0,0.145491,kaggle_shampabanik12,population_share_within_division
2023-05-25,Kurigram,Rangpur,0.0,0,0.132256,kaggle_shampabanik12,population_share_within_division
2023-05-25,Lalmonirhat,Rangpur,0.0,0,0.081109,kaggle_shampabanik12,population_share_within_division
2023-05-25,Nilphamari,Rangpur,0.0,0,0.118822,kaggle_shampabanik12,population_share_within_division
2023-05-25,Panchagarh,Rangpur,0.0,0,0.066995,kaggle_shampabanik12,population_share_within_division
2023-05-25,Rangpur,Rangpur,0.0,0,0.17998,kaggle_shampabanik12,population_share_within_division
2023-05-25,Thakurgaon,Rangpur,0.0,0,0.087099,kaggle_shampabanik12,population_share_within_division
2023-05-25,Habiganj,Sylhet,0.0,0,0.213767,kaggle_shampabanik12,population_share_within_division
2023-05-25,Moulvibazar,Sylhet,0.0,0,0.192431,kaggle_shampabanik12,population_share_within_division
2023-05-25,Sunamganj,Sylhet,0.0,0,0.244271,kaggle_shampabanik12,population_share_within_division
2023-05-25,Sylhet,Sylhet,0.0,0,0.349532,kaggle_shampabanik12,population_share_within_division
2023-05-26,Barguna,Barishal,0.0,0,0.111046,kaggle_shampabanik12,population_share_within_division
2023-05-26,Barishal,Barishal,0.0,0,0.282464,kaggle_shampabanik12,population_share_within_division
2023-05-26,Bhola,Barishal,0.0,0,0.212362,kaggle_shampabanik12,population_share_within_division
2023-05-26,Jhalokati,Barishal,0.0,0,0.072654,kaggle_shampabanik12,population_share_within_division
2023-05-26,Patuakhali,Barishal,0.0,0,0.189806,kaggle_shampabanik12,population_share_within_division
2023-05-26,Pirojpur,Barishal,0.0,0,0.131668,kaggle_shampabanik12,population_share_within_division
2023-05-26,Bandarban,Chattogram,0.0,0,0.01449,kaggle_shampabanik12,population_share_within_division
2023-05-26,Brahmanbaria,Chattogram,0.0,0,0.099588,kaggle_shampabanik12,population_share_within_division
2023-05-26,Chandpur,Chattogram,0.0,0,0.079384,kaggle_shampabanik12,population_share_within_division
2023-05-26,Chattogram,Chattogram,0.0,0,0.276169,kaggle_shampabanik12,population_share_within_division
2023-05-26,Cox's Bazar,Chattogram,0.0,0,0.085032,kaggle_shampabanik12,population_share_within_division
2023-05-26,Cumilla,Chattogram,0.0,0,0.187102,kaggle_shampabanik12,population_share_within_division
2023-05-26,Feni,Chattogram,0.0,0,0.049662,kaggle_shampabanik12,population_share_within_division
2023-05-26,Khagrachhari,Chattogram,0.0,0,0.021508,kaggle_shampabanik12,population_share_within_division
2023-05-26,Lakshmipur,Chattogram,0.0,0,0.058373,kaggle_shampabanik12,population_share_within_division
2023-05-26,Noakhali,Chattogram,0.0,0,0.109187,kaggle_shampabanik12,population_share_within_division
2023-05-26,Rangamati,Chattogram,0.0,0,0.019504,kaggle_shampabanik12,population_share_within_division
2023-05-26,Dhaka,Dhaka,1.333,4,0.333245,kaggle_shampabanik12,population_share_within_division
2023-05-26,Faridpur,Dhaka,0.1957,4,0.048916,kaggle_shampabanik12,population_share_within_division
2023-05-26,Gazipur,Dhaka,0.4762,4,0.119041,kaggle_shampabanik12,population_share_within_division
2023-05-26,Gopalganj,Dhaka,0.1172,4,0.029289,kaggle_shampabanik12,population_share_within_division
2023-05-26,Kishoreganj,Dhaka,0.2956,4,0.073902,kaggle_shampabanik12,population_share_within_division
2023-05-26,Madaripur,Dhaka,0.117,4,0.029244,kaggle_shampabanik12,population_share_within_division
2023-05-26,Manikganj,Dhaka,0.1409,4,0.035237,kaggle_shampabanik12,population_share_within_division
2023-05-26,Munshiganj,Dhaka,0.147,4,0.036761,kaggle_shampabanik12,population_share_within_division
2023-05-26,Narayanganj,Dhaka,0.3536,4,0.08841,kaggle_shampabanik12,population_share_within_division
2023-05-26,Narsingdi,Dhaka,0.2338,4,0.058451,kaggle_shampabanik12,population_share_within_division
2023-05-26,Rajbari,Dhaka,0.1076,4,0.026909,kaggle_shampabanik12,population_share_within_division
2023-05-26,Shariatpur,Dhaka,0.1171,4,0.029278,kaggle_shampabanik12,population_share_within_division
2023-05-26,Tangail,Dhaka,0.3653,4,0.091316,kaggle_shampabanik12,population_share_within_division
2023-05-26,Bagerhat,Khulna,0.0,0,0.093881,kaggle_shampabanik12,population_share_within_division
2023-05-26,Chuadanga,Khulna,0.0,0,0.071823,kaggle_shampabanik12,population_share_within_division
2023-05-26,Jashore,Khulna,0.0,0,0.179073,kaggle_shampabanik12,population_share_within_division
2023-05-26,Jhenaidah,Khulna,0.0,0,0.10309,kaggle_shampabanik12,population_share_within_division
2023-05-26,Khulna,Khulna,0.0,0,0.152099,kaggle_shampabanik12,population_share_within_division
2023-05-26,Kushtia,Khulna,0.0,0,0.125112,kaggle_shampabanik12,population_share_within_division
2023-05-26,Magura,Khulna,0.0,0,0.060127,kaggle_shampabanik12,population_share_within_division
2023-05-26,Meherpur,Khulna,0.0,0,0.041052,kaggle_shampabanik12,population_share_within_division
2023-05-26,Narail,Khulna,0.0,0,0.045901,kaggle_shampabanik12,population_share_within_division
2023-05-26,Satkhira,Khulna,0.0,0,0.127841,kaggle_shampabanik12,population_share_within_division
2023-05-26,Jamalpur,Mymensingh,0.0,0,0.204469,kaggle_shampabanik12,population_share_within_division
2023-05-26,Mymensingh,Mymensingh,0.0,0,0.48252,kaggle_shampabanik12,population_share_within_division
2023-05-26,Netrokona,Mymensingh,0.0,0,0.190165,kaggle_shampabanik12,population_share_within_division
2023-05-26,Sherpur,Mymensingh,0.0,0,0.122846,kaggle_shampabanik12,population_share_within_division
2023-05-26,Bogura,Rajshahi,0.0,0,0.183476,kaggle_shampabanik12,population_share_within_division
2023-05-26,Chapai Nawabganj,Rajshahi,0.0,0,0.090184,kaggle_shampabanik12,population_share_within_division
2023-05-26,Joypurhat,Rajshahi,0.0,0,0.046992,kaggle_shampabanik12,population_share_within_division
2023-05-26,Naogaon,Rajshahi,0.0,0,0.136814,kaggle_shampabanik12,population_share_within_division
2023-05-26,Natore,Rajshahi,0.0,0,0.091383,kaggle_shampabanik12,population_share_within_division
2023-05-26,Pabna,Rajshahi,0.0,0,0.142957,kaggle_shampabanik12,population_share_within_division
2023-05-26,Rajshahi,Rajshahi,0.0,0,0.143222,kaggle_shampabanik12,population_share_within_division
2023-05-26,Sirajganj,Rajshahi,0.0,0,0.164973,kaggle_shampabanik12,population_share_within_division
2023-05-26,Dinajpur,Rangpur,0.0,0,0.188249,kaggle_shampabanik12,population_share_within_division
2023-05-26,Gaibandha,Rangpur,0.0,0,0.145491,kaggle_shampabanik12,population_share_within_division
2023-05-26,Kurigram,Rangpur,0.0,0,0.132256,kaggle_shampabanik12,population_share_within_division
2023-05-26,Lalmonirhat,Rangpur,0.0,0,0.081109,kaggle_shampabanik12,population_share_within_division
2023-05-26,Nilphamari,Rangpur,0.0,0,0.118822,kaggle_shampabanik12,population_share_within_division
2023-05-26,Panchagarh,Rangpur,0.0,0,0.066995,kaggle_shampabanik12,population_share_within_division
2023-05-26,Rangpur,Rangpur,0.0,0,0.17998,kaggle_shampabanik12,population_share_within_division
2023-05-26,Thakurgaon,Rangpur,0.0,0,0.087099,kaggle_shampabanik12,population_share_within_division
2023-05-26,Habiganj,Sylhet,0.0,0,0.213767,kaggle_shampabanik12,population_share_within_division
2023-05-26,Moulvibazar,Sylhet,0.0,0,0.192431,kaggle_shampabanik12,population_share_within_division
2023-05-26,Sunamganj,Sylhet,0.0,0,0.244271,kaggle_shampabanik12,population_share_within_division
2023-05-26,Sylhet,Sylhet,0.0,0,0.349532,kaggle_shampabanik12,population_share_within_division
2023-05-27,Barguna,Barishal,0.111,1,0.111046,kaggle_shampabanik12,population_share_within_division
2023-05-27,Barishal,Barishal,0.2825,1,0.282464,kaggle_shampabanik12,population_share_within_division
2023-05-27,Bhola,Barishal,0.2124,1,0.212362,kaggle_shampabanik12,population_share_within_division
2023-05-27,Jhalokati,Barishal,0.0727,1,0.072654,kaggle_shampabanik12,population_share_within_division
2023-05-27,Patuakhali,Barishal,0.1898,1,0.189806,kaggle_shampabanik12,population_share_within_division
2023-05-27,Pirojpur,Barishal,0.1317,1,0.131668,kaggle_shampabanik12,population_share_within_division
2023-05-27,Bandarban,Chattogram,0.0869,6,0.01449,kaggle_shampabanik12,population_share_within_division
2023-05-27,Brahmanbaria,Chattogram,0.5975,6,0.099588,kaggle_shampabanik12,population_share_within_division
2023-05-27,Chandpur,Chattogram,0.4763,6,0.079384,kaggle_shampabanik12,population_share_within_division
2023-05-27,Chattogram,Chattogram,1.657,6,0.276169,kaggle_shampabanik12,population_share_within_division
2023-05-27,Cox's Bazar,Chattogram,0.5102,6,0.085032,kaggle_shampabanik12,population_share_within_division
2023-05-27,Cumilla,Chattogram,1.1226,6,0.187102,kaggle_shampabanik12,population_share_within_division
2023-05-27,Feni,Chattogram,0.298,6,0.049662,kaggle_shampabanik12,population_share_within_division
2023-05-27,Khagrachhari,Chattogram,0.129,6,0.021508,kaggle_shampabanik12,population_share_within_division
2023-05-27,Lakshmipur,Chattogram,0.3502,6,0.058373,kaggle_shampabanik12,population_share_within_division
2023-05-27,Noakhali,Chattogram,0.6551,6,0.109187,kaggle_shampabanik12,population_share_within_division
2023-05-27,Rangamati,Chattogram,0.117,6,0.019504,kaggle_shampabanik12,population_share_within_division
2023-05-27,Dhaka,Dhaka,24.3269,73,0.333245,kaggle_shampabanik12,population_share_within_division
2023-05-27,Faridpur,Dhaka,3.5709,73,0.048916,kaggle_shampabanik12,population_share_within_division
2023-05-27,Gazipur,Dhaka,8.69,73,0.119041,kaggle_shampabanik12,population_share_within_division
2023-05-27,Gopalganj,Dhaka,2.1381,73,0.029289,kaggle_shampabanik12,population_share_within_division
2023-05-27,Kishoreganj,Dhaka,5.3948,73,0.073902,kaggle_shampabanik12,population_share_within_division
2023-05-27,Madaripur,Dhaka,2.1348,73,0.029244,kaggle_shampabanik12,population_share_within_division
2023-05-27,Manikganj,Dhaka,2.5723,73,0.035237,kaggle_shampabanik12,population_share_within_division
2023-05-27,Munshiganj,Dhaka,2.6836,73,0.036761,kaggle_shampabanik12,population_share_within_division
2023-05-27,Narayanganj,Dhaka,6.454,73,0.08841,kaggle_shampabanik12,population_share_within_division
2023-05-27,Narsingdi,Dhaka,4.2669,73,0.058451,kaggle_shampabanik12,population_share_within_division
2023-05-27,Rajbari,Dhaka,1.9644,73,0.026909,kaggle_shampabanik12,population_share_within_division
2023-05-27,Shariatpur,Dhaka,2.1373,73,0.029278,kaggle_shampabanik12,population_share_within_division
2023-05-27,Tangail,Dhaka,6.6661,73,0.091316,kaggle_shampabanik12,population_share_within_division
2023-05-27,Bagerhat,Khulna,0.0,0,0.093881,kaggle_shampabanik12,population_share_within_division
2023-05-27,Chuadanga,Khulna,0.0,0,0.071823,kaggle_shampabanik12,population_share_within_division
2023-05-27,Jashore,Khulna,0.0,0,0.179073,kaggle_shampabanik12,population_share_within_division
2023-05-27,Jhenaidah,Khulna,0.0,0,0.10309,kaggle_shampabanik12,population_share_within_division
2023-05-27,Khulna,Khulna,0.0,0,0.152099,kaggle_shampabanik12,population_share_within_division
2023-05-27,Kushtia,Khulna,0.0,0,0.125112,kaggle_shampabanik12,population_share_within_division
2023-05-27,Magura,Khulna,0.0,0,0.060127,kaggle_shampabanik12,population_share_within_division
2023-05-27,Meherpur,Khulna,0.0,0,0.041052,kaggle_shampabanik12,population_share_within_division
2023-05-27,Narail,Khulna,0.0,0,0.045901,kaggle_shampabanik12,population_share_within_division
2023-05-27,Satkhira,Khulna,0.0,0,0.127841,kaggle_shampabanik12,population_share_within_division
2023-05-27,Jamalpur,Mymensingh,0.0,0,0.204469,kaggle_shampabanik12,population_share_within_division
2023-05-27,Mymensingh,Mymensingh,0.0,0,0.48252,kaggle_shampabanik12,population_share_within_division
2023-05-27,Netrokona,Mymensingh,0.0,0,0.190165,kaggle_shampabanik12,population_share_within_division
2023-05-27,Sherpur,Mymensingh,0.0,0,0.122846,kaggle_shampabanik12,population_share_within_division
2023-05-27,Bogura,Rajshahi,0.0,0,0.183476,kaggle_shampabanik12,population_share_within_division
2023-05-27,Chapai Nawabganj,Rajshahi,0.0,0,0.090184,kaggle_shampabanik12,population_share_within_division
2023-05-27,Joypurhat,Rajshahi,0.0,0,0.046992,kaggle_shampabanik12,population_share_within_division
2023-05-27,Naogaon,Rajshahi,0.0,0,0.136814,kaggle_shampabanik12,population_share_within_division
2023-05-27,Natore,Rajshahi,0.0,0,0.091383,kaggle_shampabanik12,population_share_within_division
2023-05-27,Pabna,Rajshahi,0.0,0,0.142957,kaggle_shampabanik12,population_share_within_division
2023-05-27,Rajshahi,Rajshahi,0.0,0,0.143222,kaggle_shampabanik12,population_share_within_division
2023-05-27,Sirajganj,Rajshahi,0.0,0,0.164973,kaggle_shampabanik12,population_share_within_division
2023-05-27,Dinajpur,Rangpur,0.0,0,0.188249,kaggle_shampabanik12,population_share_within_division
2023-05-27,Gaibandha,Rangpur,0.0,0,0.145491,kaggle_shampabanik12,population_share_within_division
2023-05-27,Kurigram,Rangpur,0.0,0,0.132256,kaggle_shampabanik12,population_share_within_division
2023-05-27,Lalmonirhat,Rangpur,0.0,0,0.081109,kaggle_shampabanik12,population_share_within_division
2023-05-27,Nilphamari,Rangpur,0.0,0,0.118822,kaggle_shampabanik12,population_share_within_division
2023-05-27,Panchagarh,Rangpur,0.0,0,0.066995,kaggle_shampabanik12,population_share_within_division
2023-05-27,Rangpur,Rangpur,0.0,0,0.17998,kaggle_shampabanik12,population_share_within_division
2023-05-27,Thakurgaon,Rangpur,0.0,0,0.087099,kaggle_shampabanik12,population_share_within_division
2023-05-27,Habiganj,Sylhet,0.0,0,0.213767,kaggle_shampabanik12,population_share_within_division
2023-05-27,Moulvibazar,Sylhet,0.0,0,0.192431,kaggle_shampabanik12,population_share_within_division
2023-05-27,Sunamganj,Sylhet,0.0,0,0.244271,kaggle_shampabanik12,population_share_within_division
2023-05-27,Sylhet,Sylhet,0.0,0,0.349532,kaggle_shampabanik12,population_share_within_division
2023-05-28,Barguna,Barishal,0.111,1,0.111046,kaggle_shampabanik12,population_share_within_division
2023-05-28,Barishal,Barishal,0.2825,1,0.282464,kaggle_shampabanik12,population_share_within_division
2023-05-28,Bhola,Barishal,0.2124,1,0.212362,kaggle_shampabanik12,population_share_within_division
2023-05-28,Jhalokati,Barishal,0.0727,1,0.072654,kaggle_shampabanik12,population_share_within_division
2023-05-28,Patuakhali,Barishal,0.1898,1,0.189806,kaggle_shampabanik12,population_share_within_division
2023-05-28,Pirojpur,Barishal,0.1317,1,0.131668,kaggle_shampabanik12,population_share_within_division
2023-05-28,Bandarban,Chattogram,0.058,4,0.01449,kaggle_shampabanik12,population_share_within_division
2023-05-28,Brahmanbaria,Chattogram,0.3984,4,0.099588,kaggle_shampabanik12,population_share_within_division
2023-05-28,Chandpur,Chattogram,0.3175,4,0.079384,kaggle_shampabanik12,population_share_within_division
2023-05-28,Chattogram,Chattogram,1.1047,4,0.276169,kaggle_shampabanik12,population_share_within_division
2023-05-28,Cox's Bazar,Chattogram,0.3401,4,0.085032,kaggle_shampabanik12,population_share_within_division
2023-05-28,Cumilla,Chattogram,0.7484,4,0.187102,kaggle_shampabanik12,population_share_within_division
2023-05-28,Feni,Chattogram,0.1986,4,0.049662,kaggle_shampabanik12,population_share_within_division
2023-05-28,Khagrachhari,Chattogram,0.086,4,0.021508,kaggle_shampabanik12,population_share_within_division
2023-05-28,Lakshmipur,Chattogram,0.2335,4,0.058373,kaggle_shampabanik12,population_share_within_division
2023-05-28,Noakhali,Chattogram,0.4367,4,0.109187,kaggle_shampabanik12,population_share_within_division
2023-05-28,Rangamati,Chattogram,0.078,4,0.019504,kaggle_shampabanik12,population_share_within_division
2023-05-28,Dhaka,Dhaka,20.328,61,0.333245,kaggle_shampabanik12,population_share_within_division
2023-05-28,Faridpur,Dhaka,2.9839,61,0.048916,kaggle_shampabanik12,population_share_within_division
2023-05-28,Gazipur,Dhaka,7.2615,61,0.119041,kaggle_shampabanik12,population_share_within_division
2023-05-28,Gopalganj,Dhaka,1.7867,61,0.029289,kaggle_shampabanik12,population_share_within_division
2023-05-28,Kishoreganj,Dhaka,4.508,61,0.073902,kaggle_shampabanik12,population_share_within_division
2023-05-28,Madaripur,Dhaka,1.7839,61,0.029244,kaggle_shampabanik12,population_share_within_division
2023-05-28,Manikganj,Dhaka,2.1494,61,0.035237,kaggle_shampabanik12,population_share_within_division
2023-05-28,Munshiganj,Dhaka,2.2424,61,0.036761,kaggle_shampabanik12,population_share_within_division
2023-05-28,Narayanganj,Dhaka,5.393,61,0.08841,kaggle_shampabanik12,population_share_within_division
2023-05-28,Narsingdi,Dhaka,3.5655,61,0.058451,kaggle_shampabanik12,population_share_within_division
2023-05-28,Rajbari,Dhaka,1.6415,61,0.026909,kaggle_shampabanik12,population_share_within_division
2023-05-28,Shariatpur,Dhaka,1.786,61,0.029278,kaggle_shampabanik12,population_share_within_division
2023-05-28,Tangail,Dhaka,5.5703,61,0.091316,kaggle_shampabanik12,population_share_within_division
2023-05-28,Bagerhat,Khulna,0.0939,1,0.093881,kaggle_shampabanik12,population_share_within_division
2023-05-28,Chuadanga,Khulna,0.0718,1,0.071823,kaggle_shampabanik12,population_share_within_division
2023-05-28,Jashore,Khulna,0.1791,1,0.179073,kaggle_shampabanik12,population_share_within_division
